date,open,high,low,close,adjclose,volume,ticker
2015-07-16,20.5,22.600000381469727,19.6299991607666,20.0,20.0,5424052.0,CHMA
2015-07-17,20.31999969482422,21.781999588012695,19.0,20.0,20.0,826423.0,CHMA
2015-07-20,20.0,21.579999923706055,20.0,21.030000686645508,21.030000686645508,352889.0,CHMA
2015-07-21,22.0,23.889999389648438,22.0,22.65999984741211,22.65999984741211,272984.0,CHMA
2015-07-22,23.020000457763672,23.950000762939453,22.68000030517578,23.200000762939453,23.200000762939453,260265.0,CHMA
2015-07-23,24.68000030517578,24.860000610351562,22.940000534057617,23.209999084472656,23.209999084472656,644636.0,CHMA
2015-07-24,23.049999237060547,23.6200008392334,22.1200008392334,23.350000381469727,23.350000381469727,478677.0,CHMA
2015-07-27,23.610000610351562,24.670000076293945,23.149999618530273,23.309999465942383,23.309999465942383,111159.0,CHMA
2015-07-28,23.5,23.959999084472656,22.6299991607666,23.790000915527344,23.790000915527344,175384.0,CHMA
2015-07-29,24.200000762939453,24.200000762939453,23.5,24.049999237060547,24.049999237060547,71632.0,CHMA
2015-07-30,24.25,24.440000534057617,22.899999618530273,23.170000076293945,23.170000076293945,116625.0,CHMA
2015-07-31,22.989999771118164,24.09000015258789,22.989999771118164,23.56999969482422,23.56999969482422,226491.0,CHMA
2015-08-03,24.0,24.860000610351562,23.0,24.1200008392334,24.1200008392334,235830.0,CHMA
2015-08-04,23.81999969482422,24.44499969482422,23.329999923706055,23.81999969482422,23.81999969482422,158582.0,CHMA
2015-08-05,24.0,24.68000030517578,23.899999618530273,24.31999969482422,24.31999969482422,186473.0,CHMA
2015-08-06,24.520000457763672,24.780000686645508,23.809999465942383,24.600000381469727,24.600000381469727,155585.0,CHMA
2015-08-07,24.600000381469727,24.6299991607666,23.670000076293945,23.829999923706055,23.829999923706055,95019.0,CHMA
2015-08-10,24.040000915527344,24.68000030517578,23.510000228881836,24.1200008392334,24.1200008392334,140892.0,CHMA
2015-08-11,24.1299991607666,24.59000015258789,23.559999465942383,24.350000381469727,24.350000381469727,140070.0,CHMA
2015-08-12,24.540000915527344,27.40999984741211,24.360000610351562,26.649999618530273,26.649999618530273,331442.0,CHMA
2015-08-13,27.049999237060547,30.520000457763672,24.290000915527344,24.709999084472656,24.709999084472656,725107.0,CHMA
2015-08-14,24.799999237060547,28.690000534057617,24.799999237060547,28.270000457763672,28.270000457763672,385217.0,CHMA
2015-08-17,30.479999542236328,30.479999542236328,27.450000762939453,27.719999313354492,27.719999313354492,554679.0,CHMA
2015-08-18,27.489999771118164,27.545000076293945,26.1299991607666,26.6299991607666,26.6299991607666,159064.0,CHMA
2015-08-19,26.5,27.809999465942383,25.079999923706055,26.34000015258789,26.34000015258789,219000.0,CHMA
2015-08-20,26.31999969482422,27.739999771118164,25.030000686645508,25.200000762939453,25.200000762939453,124021.0,CHMA
2015-08-21,24.700000762939453,25.520000457763672,23.110000610351562,24.049999237060547,24.049999237060547,210322.0,CHMA
2015-08-24,21.479999542236328,24.34000015258789,21.0,23.829999923706055,23.829999923706055,190236.0,CHMA
2015-08-25,24.81999969482422,24.950000762939453,23.170000076293945,23.31999969482422,23.31999969482422,140565.0,CHMA
2015-08-26,23.59000015258789,24.489999771118164,23.25,24.1200008392334,24.1200008392334,122674.0,CHMA
2015-08-27,24.399999618530273,27.190000534057617,24.239999771118164,25.920000076293945,25.920000076293945,95283.0,CHMA
2015-08-28,26.010000228881836,26.940000534057617,25.0,25.420000076293945,25.420000076293945,78326.0,CHMA
2015-08-31,25.559999465942383,27.709999084472656,25.300100326538086,25.959999084472656,25.959999084472656,87667.0,CHMA
2015-09-01,25.110000610351562,26.670000076293945,24.56999969482422,26.020000457763672,26.020000457763672,155174.0,CHMA
2015-09-02,26.3700008392334,28.399999618530273,26.3700008392334,28.280000686645508,28.280000686645508,210308.0,CHMA
2015-09-03,27.84000015258789,28.639999389648438,27.700000762939453,28.450000762939453,28.450000762939453,272422.0,CHMA
2015-09-04,28.520000457763672,28.600000381469727,27.790000915527344,28.450000762939453,28.450000762939453,190697.0,CHMA
2015-09-08,28.299999237060547,29.559999465942383,27.600000381469727,28.510000228881836,28.510000228881836,150846.0,CHMA
2015-09-09,28.510000228881836,28.950000762939453,27.979999542236328,28.639999389648438,28.639999389648438,53056.0,CHMA
2015-09-10,28.010000228881836,28.940000534057617,26.81999969482422,28.399999618530273,28.399999618530273,79775.0,CHMA
2015-09-11,28.100000381469727,28.110000610351562,27.5,28.049999237060547,28.049999237060547,58218.0,CHMA
2015-09-14,28.09000015258789,28.399999618530273,27.56999969482422,28.34000015258789,28.34000015258789,32217.0,CHMA
2015-09-15,28.239999771118164,28.5,27.809999465942383,28.31999969482422,28.31999969482422,144003.0,CHMA
2015-09-16,28.219999313354492,28.459999084472656,26.790000915527344,27.139999389648438,27.139999389648438,289151.0,CHMA
2015-09-17,27.299999237060547,27.530000686645508,25.829999923706055,26.059999465942383,26.059999465942383,230902.0,CHMA
2015-09-18,26.100000381469727,27.374000549316406,25.1299991607666,25.510000228881836,25.510000228881836,444371.0,CHMA
2015-09-21,25.700000762939453,26.72100067138672,25.25,26.049999237060547,26.049999237060547,225074.0,CHMA
2015-09-22,25.75,26.049999237060547,25.0,25.290000915527344,25.290000915527344,112505.0,CHMA
2015-09-23,25.329999923706055,26.190000534057617,24.290000915527344,25.739999771118164,25.739999771118164,87658.0,CHMA
2015-09-24,24.940000534057617,25.1299991607666,23.6200008392334,24.3700008392334,24.3700008392334,326036.0,CHMA
2015-09-25,24.84000015258789,25.1200008392334,22.34000015258789,22.56999969482422,22.56999969482422,189895.0,CHMA
2015-09-28,22.6299991607666,23.601999282836914,19.229999542236328,19.829999923706055,19.829999923706055,222414.0,CHMA
2015-09-29,19.719999313354492,21.200000762939453,18.639999389648438,18.81999969482422,18.81999969482422,288208.0,CHMA
2015-09-30,19.020000457763672,20.45800018310547,17.1299991607666,19.8799991607666,19.8799991607666,1874821.0,CHMA
2015-10-01,19.729999542236328,20.299999237060547,18.1200008392334,18.489999771118164,18.489999771118164,194612.0,CHMA
2015-10-02,18.25,21.049999237060547,18.149999618530273,20.700000762939453,20.700000762939453,261212.0,CHMA
2015-10-05,21.049999237060547,21.440000534057617,20.229999542236328,21.200000762939453,21.200000762939453,125707.0,CHMA
