date,open,high,low,close,adjclose,volume,ticker
1997-10-15,101.25,101.25,90.0,92.5,92.5,5710,PTN
1997-10-16,97.5,100.0,95.0,95.0,95.0,2330,PTN
1997-10-17,100.0,100.0,93.75,96.25,96.25,410,PTN
1997-10-20,97.5,102.5,93.75,93.75,93.75,5750,PTN
1997-10-21,100.0,100.0,93.75,96.25,96.25,1490,PTN
1997-10-22,93.75,96.25,91.25,91.25,91.25,1230,PTN
1997-10-23,91.25,92.5,87.5,90.0,90.0,4850,PTN
1997-10-24,87.5,92.5,81.25,85.0,85.0,3250,PTN
1997-10-27,80.0,85.0,80.0,83.75,83.75,560,PTN
1997-10-28,75.0,85.0,73.75,85.0,85.0,1050,PTN
1997-10-29,83.75,85.0,80.625,82.5,82.5,4060,PTN
1997-10-30,81.25,85.0,78.75,81.25,81.25,3040,PTN
1997-10-31,85.0,87.5,85.0,87.5,87.5,1320,PTN
1997-11-03,87.5,87.5,82.5,87.5,87.5,650,PTN
1997-11-04,81.875,83.75,80.0,83.75,83.75,570,PTN
1997-11-05,80.0,83.75,80.0,81.25,81.25,1270,PTN
1997-11-06,80.0,80.0,75.0,80.0,80.0,2340,PTN
1997-11-07,80.0,80.0,75.0,80.0,80.0,2090,PTN
1997-11-10,82.5,85.0,80.0,80.0,80.0,2280,PTN
1997-11-11,80.0,81.25,77.5,80.0,80.0,1950,PTN
1997-11-12,81.25,81.25,77.5,77.5,77.5,960,PTN
1997-11-13,78.75,78.75,71.25,75.0,75.0,710,PTN
1997-11-14,76.25,77.5,72.5,73.75,73.75,1090,PTN
1997-11-17,75.0,79.375,75.0,77.5,77.5,2030,PTN
1997-11-18,75.0,77.5,73.75,73.75,73.75,540,PTN
1997-11-19,78.75,80.0,73.75,80.0,80.0,3050,PTN
1997-11-20,75.0,81.25,75.0,80.0,80.0,1020,PTN
1997-11-21,81.25,81.25,78.75,80.0,80.0,1330,PTN
1997-11-24,80.0,80.0,70.625,73.75,73.75,2520,PTN
1997-11-25,70.0,75.0,70.0,73.75,73.75,2570,PTN
1997-11-26,75.0,75.0,71.25,75.0,75.0,2570,PTN
1997-11-28,71.25,72.5,71.25,72.5,72.5,220,PTN
1997-12-01,72.5,77.5,72.5,76.25,76.25,2020,PTN
1997-12-02,77.5,80.0,73.75,76.25,76.25,3810,PTN
1997-12-03,75.0,75.625,63.75,72.5,72.5,6430,PTN
1997-12-04,72.5,77.5,72.5,77.5,77.5,3010,PTN
1997-12-05,75.0,75.0,62.5,70.0,70.0,1950,PTN
1997-12-08,70.0,70.0,70.0,70.0,70.0,200,PTN
1997-12-09,66.25,72.5,66.25,68.75,68.75,910,PTN
1997-12-10,72.5,72.5,67.5,72.5,72.5,410,PTN
1997-12-11,72.5,72.5,70.0,72.5,72.5,710,PTN
1997-12-12,72.5,72.5,55.0,56.25,56.25,9130,PTN
1997-12-15,56.25,61.25,56.25,60.0,60.0,490,PTN
1997-12-16,60.0,60.0,56.25,58.75,58.75,810,PTN
1997-12-17,62.5,62.5,56.25,62.5,62.5,550,PTN
1997-12-18,58.75,61.25,56.25,58.75,58.75,870,PTN
1997-12-19,57.5,61.25,57.5,58.75,58.75,1880,PTN
1997-12-22,61.25,61.25,58.75,61.25,61.25,1010,PTN
1997-12-23,61.25,61.25,56.25,58.75,58.75,7500,PTN
1997-12-24,56.25,58.75,56.25,58.75,58.75,250,PTN
1997-12-26,56.25,61.25,56.25,61.25,61.25,50,PTN
1997-12-29,56.25,58.75,56.25,56.25,56.25,1370,PTN
1997-12-30,56.25,58.75,52.5,58.75,58.75,3490,PTN
1997-12-31,58.75,58.75,55.0,58.75,58.75,2790,PTN
1998-01-02,58.75,61.25,58.75,60.0,60.0,2130,PTN
1998-01-05,61.25,61.25,57.5,60.0,60.0,2120,PTN
1998-01-06,61.25,67.5,60.0,63.75,63.75,12820,PTN
1998-01-07,66.25,66.25,62.5,62.5,62.5,2280,PTN
1998-01-08,65.0,65.0,62.5,62.5,62.5,1400,PTN
1998-01-09,62.5,65.0,62.5,65.0,65.0,4040,PTN
1998-01-12,62.5,62.5,55.0,60.0,60.0,2600,PTN
1998-01-13,57.96875,61.25,57.5,61.25,61.25,1020,PTN
1998-01-14,57.5,62.5,56.25,60.0,60.0,3350,PTN
1998-01-15,60.0,60.0,56.25,58.75,58.75,160,PTN
1998-01-16,57.5,63.75,57.5,62.5,62.5,4190,PTN
1998-01-20,62.5,63.75,56.25,59.375,59.375,1560,PTN
1998-01-21,60.0,60.0,57.5,60.0,60.0,370,PTN
1998-01-22,60.0,60.0,60.0,60.0,60.0,0,PTN
1998-01-23,57.5,63.125,56.875,63.125,63.125,2130,PTN
1998-01-26,63.125,63.125,60.0,63.125,63.125,1480,PTN
1998-01-27,61.25,61.25,57.5,60.0,60.0,1540,PTN
1998-01-28,57.5,62.5,57.5,62.5,62.5,390,PTN
1998-01-29,57.5,61.875,57.5,61.875,61.875,640,PTN
1998-01-30,61.875,65.0,61.875,63.75,63.75,620,PTN
1998-02-02,61.875,65.0,58.75,61.25,61.25,1480,PTN
1998-02-03,56.25,61.25,56.25,61.25,61.25,350,PTN
1998-02-04,57.5,60.0,55.0,60.0,60.0,2230,PTN
1998-02-05,60.0,61.25,58.75,60.0,60.0,3400,PTN
1998-02-06,58.75,60.0,56.25,58.75,58.75,1630,PTN
1998-02-09,58.75,62.5,58.75,60.0,60.0,1950,PTN
1998-02-10,60.0,62.5,60.0,62.5,62.5,1630,PTN
1998-02-11,58.75,61.25,58.75,61.25,61.25,280,PTN
1998-02-12,61.25,61.25,57.5,57.5,57.5,790,PTN
1998-02-13,58.75,63.75,58.75,63.75,63.75,7050,PTN
1998-02-17,61.25,63.75,61.25,63.75,63.75,420,PTN
1998-02-18,63.125,63.125,61.25,62.5,62.5,3040,PTN
1998-02-19,63.125,70.0,61.25,70.0,70.0,14340,PTN
1998-02-20,70.0,72.5,64.375,70.0,70.0,4190,PTN
1998-02-23,70.0,70.0,66.25,66.25,66.25,2470,PTN
1998-02-24,67.5,70.0,67.5,67.5,67.5,2170,PTN
1998-02-25,68.75,70.0,66.25,70.0,70.0,3080,PTN
