date,open,high,low,close,adjclose,volume,ticker
2012-10-26,3.0,3.0,3.0,3.0,3.0,2000,VRUS
2012-10-31,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-01,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-02,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-05,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-06,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-07,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-08,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-09,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-12,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-13,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-14,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-15,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-16,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-19,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-20,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-21,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-23,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-26,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-27,3.0,3.0,3.0,3.0,3.0,0,VRUS
2012-11-28,2.0,2.0,2.0,2.0,2.0,100,VRUS
2012-11-29,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-11-30,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-03,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-04,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-05,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-06,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-07,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-10,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-11,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-12,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-13,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-14,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-17,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-18,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-19,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-20,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-21,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-24,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-26,2.0,2.0,2.0,2.0,2.0,0,VRUS
2012-12-27,1.9500000476837158,1.9500000476837158,1.75,1.75,1.75,1400,VRUS
2012-12-28,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,300,VRUS
2012-12-31,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,VRUS
2013-01-02,1.5,1.5,1.5,1.5,1.5,100,VRUS
2013-01-03,1.5,1.5,1.5,1.5,1.5,0,VRUS
2013-01-04,1.5,1.5,1.5,1.5,1.5,0,VRUS
2013-01-07,1.5,1.5,1.5,1.5,1.5,0,VRUS
2013-01-08,1.5,1.5,1.5,1.5,1.5,0,VRUS
2013-01-09,1.5,1.5,1.5,1.5,1.5,0,VRUS
2013-01-10,1.5,1.5,1.5,1.5,1.5,0,VRUS
2013-01-11,1.5,1.5,1.5,1.5,1.5,0,VRUS
2013-01-14,1.5,1.5,1.5,1.5,1.5,0,VRUS
