ticker,date,close,volume,open,high,low
PBYI,02/10/2022,$2.34,"386,725",$2.4,$2.4487,$2.315
PBYI,02/09/2022,$2.44,"322,383",$2.47,$2.47,$2.34
PBYI,02/08/2022,$2.36,"419,946",$2.365,$2.4739,$2.301
PBYI,02/07/2022,$2.43,"205,873",$2.46,$2.505,$2.379
PBYI,02/04/2022,$2.42,"399,882",$2.35,$2.48,$2.33
PBYI,02/03/2022,$2.4,"295,100",$2.44,$2.505,$2.37
PBYI,02/02/2022,$2.48,"347,136",$2.59,$2.59,$2.41
PBYI,02/01/2022,$2.61,"355,360",$2.45,$2.615,$2.37
PBYI,01/31/2022,$2.46,"291,503",$2.27,$2.46,$2.27
PBYI,01/28/2022,$2.28,"374,308",$2.23,$2.29,$2.17
PBYI,01/27/2022,$2.25,"577,344",$2.39,$2.39,$2.23
PBYI,01/26/2022,$2.33,"466,271",$2.51,$2.55,$2.32
PBYI,01/25/2022,$2.51,"769,668",$2.4,$2.54,$2.355
PBYI,01/24/2022,$2.43,"1,154,182",$2.38,$2.45,$2.21
PBYI,01/21/2022,$2.4,"1,059,564",$2.46,$2.55,$2.38
PBYI,01/20/2022,$2.52,"633,263",$2.771,$2.771,$2.52
PBYI,01/19/2022,$2.6,"908,655",$2.53,$2.78,$2.51
PBYI,01/18/2022,$2.52,"663,008",$2.65,$2.71,$2.52
PBYI,01/14/2022,$2.78,"1,001,826",$2.54,$2.79,$2.445
PBYI,01/13/2022,$2.59,"3,012,662",$2.74,$2.85,$2.52
PBYI,01/12/2022,$2.62,"1,738,343",$2.75,$2.77,$2.6
PBYI,01/11/2022,$2.74,"468,726",$2.79,$2.81,$2.64
PBYI,01/10/2022,$2.71,"346,523",$2.8,$2.82,$2.625
PBYI,01/07/2022,$2.79,"306,747",$2.82,$2.83,$2.72
PBYI,01/06/2022,$2.76,"778,137",$2.94,$2.95,$2.7
PBYI,01/05/2022,$2.9,"316,053",$3.06,$3.11,$2.88
PBYI,01/04/2022,$3.06,"286,711",$3.21,$3.24,$3.045
PBYI,01/03/2022,$3.19,"442,154",$3.04,$3.247,$3.02
PBYI,12/31/2021,$3.04,"347,095",$3.14,$3.22,$3.02
PBYI,12/30/2021,$3.18,"336,612",$3.07,$3.36,$3.05
PBYI,12/29/2021,$3.09,"364,350",$3.12,$3.17,$3.055
PBYI,12/28/2021,$3.12,"357,609",$3.33,$3.37,$3.12
PBYI,12/27/2021,$3.3,"373,189",$3.47,$3.53,$3.28
PBYI,12/23/2021,$3.46,"346,597",$3.33,$3.49,$3.26
PBYI,12/22/2021,$3.33,"405,678",$3.37,$3.407,$3.25
PBYI,12/21/2021,$3.38,"273,967",$3.47,$3.57,$3.33
PBYI,12/20/2021,$3.47,"703,878",$3.51,$3.57,$3.315
PBYI,12/17/2021,$3.58,"873,634",$3.21,$3.59,$3.15
PBYI,12/16/2021,$3.21,"660,237",$3.03,$3.2794,$3
PBYI,12/15/2021,$3.01,"950,226",$2.9,$3.03,$2.8
PBYI,12/14/2021,$2.9,"1,609,509",$2.92,$2.95,$2.85
PBYI,12/13/2021,$2.94,"1,035,234",$2.86,$2.95,$2.78
PBYI,12/10/2021,$2.85,"1,376,097",$3.2,$3.2,$2.84
PBYI,12/09/2021,$3.13,"395,733",$3.29,$3.35,$3.12
PBYI,12/08/2021,$3.29,"448,494",$3.11,$3.29,$3.09
PBYI,12/07/2021,$3.08,"738,463",$3.01,$3.225,$2.955
PBYI,12/06/2021,$2.96,"671,901",$3.02,$3.02,$2.84
PBYI,12/03/2021,$2.99,"834,183",$3.03,$3.04,$2.87
PBYI,12/02/2021,$3.01,"856,699",$3.02,$3.02,$2.85
PBYI,12/01/2021,$3,"741,554",$3.17,$3.25,$2.99
PBYI,11/30/2021,$3.1,"1,710,302",$3.03,$3.25,$2.98
PBYI,11/29/2021,$3.08,"410,559",$3.23,$3.26,$3.06
PBYI,11/26/2021,$3.225,"539,654",$3.481,$3.66,$3.13
PBYI,11/24/2021,$3.48,"632,041",$3.28,$3.53,$3.2
PBYI,11/23/2021,$3.18,"1,013,854",$3.17,$3.25,$3.12
PBYI,11/22/2021,$3.18,"1,118,162",$3.365,$3.43,$3.1
PBYI,11/19/2021,$3.42,"587,179",$3.4,$3.505,$3.36
PBYI,11/18/2021,$3.37,"580,298",$3.51,$3.55,$3.27
PBYI,11/17/2021,$3.51,"547,456",$3.56,$3.62,$3.5
PBYI,11/16/2021,$3.58,"559,530",$3.65,$3.68,$3.56
PBYI,11/15/2021,$3.68,"1,066,058",$3.74,$3.82,$3.67
PBYI,11/12/2021,$3.72,"1,242,669",$3.5,$3.9143,$3.48
PBYI,11/11/2021,$3.5,"829,403",$3.61,$3.72,$3.47
PBYI,11/10/2021,$3.6,"1,121,333",$3.921,$3.95,$3.6
PBYI,11/09/2021,$3.8,"979,782",$4.04,$4.04,$3.8
PBYI,11/08/2021,$3.98,"1,109,639",$4.01,$4.26,$3.96
PBYI,11/05/2021,$4.01,"4,408,964",$4.95,$4.95,$3.99
PBYI,11/04/2021,$6.39,"813,487",$6.55,$6.76,$6.25
PBYI,11/03/2021,$6.58,"878,088",$6.14,$6.67,$6.11
PBYI,11/02/2021,$6.13,"569,018",$5.71,$6.15,$5.61
PBYI,11/01/2021,$5.71,"496,870",$5.11,$5.72,$5.11
PBYI,10/29/2021,$5.1,"505,709",$5.17,$5.38,$5.02
PBYI,10/28/2021,$5.21,"522,884",$5.2,$5.265,$5.06
PBYI,10/27/2021,$5.23,"336,819",$5.31,$5.395,$5.23
PBYI,10/26/2021,$5.35,"540,584",$5.35,$5.575,$5.15
PBYI,10/25/2021,$5.27,"1,077,438",$5.69,$5.83,$4.92
PBYI,10/22/2021,$5.69,"307,017",$5.85,$5.92,$5.61
PBYI,10/21/2021,$5.89,"286,442",$5.86,$6,$5.86
PBYI,10/20/2021,$5.91,"363,134",$5.94,$5.985,$5.84
PBYI,10/19/2021,$5.93,"232,410",$5.95,$6.0189,$5.88
PBYI,10/18/2021,$5.92,"336,240",$6.04,$6.09,$5.9
PBYI,10/15/2021,$6.05,"330,672",$6.29,$6.29,$6.05
PBYI,10/14/2021,$6.2,"271,308",$6.24,$6.3506,$6.16
PBYI,10/13/2021,$6.22,"547,137",$6.31,$6.48,$6.2
PBYI,10/12/2021,$6.28,"254,746",$6.24,$6.305,$6.18
PBYI,10/11/2021,$6.24,"330,545",$6.1,$6.4089,$6.08
PBYI,10/08/2021,$6.12,"214,220",$6.23,$6.3,$6.1063
PBYI,10/07/2021,$6.24,"497,440",$6.41,$6.55,$6.24
PBYI,10/06/2021,$6.43,"328,965",$6.16,$6.48,$6.16
PBYI,10/05/2021,$6.21,"1,011,410",$6.34,$6.38,$6.08
PBYI,10/04/2021,$6.27,"528,412",$6.46,$6.5,$6.12
PBYI,10/01/2021,$6.47,"739,713",$7.02,$7.11,$6.45
PBYI,09/30/2021,$7.01,"170,885",$7.015,$7.05,$6.94
PBYI,09/29/2021,$7.03,"252,220",$7.3,$7.3021,$7.02
PBYI,09/28/2021,$7.3,"639,650",$7.64,$7.73,$7.23
PBYI,09/27/2021,$7.12,"310,679",$6.87,$7.239,$6.85
PBYI,09/24/2021,$6.82,"321,269",$6.78,$6.94,$6.7138
PBYI,09/23/2021,$6.84,"291,728",$6.66,$6.89,$6.51
PBYI,09/22/2021,$6.63,"169,496",$6.79,$6.8,$6.6
PBYI,09/21/2021,$6.7,"240,489",$6.69,$6.78,$6.63
PBYI,09/20/2021,$6.64,"262,693",$6.81,$6.9,$6.56
PBYI,09/17/2021,$6.9,"1,680,217",$7.14,$7.14,$6.85
PBYI,09/16/2021,$6.95,"436,237",$6.94,$7,$6.66
PBYI,09/15/2021,$6.96,"307,482",$6.83,$7.01,$6.76
PBYI,09/14/2021,$6.8,"312,603",$7.1,$7.1262,$6.78
PBYI,09/13/2021,$7.1,"299,737",$7.16,$7.28,$6.98
PBYI,09/10/2021,$7.14,"201,197",$7.35,$7.38,$7.13
PBYI,09/09/2021,$7.29,"200,460",$7.22,$7.65,$7.22
PBYI,09/08/2021,$7.27,"325,000",$7.34,$7.38,$7.05
PBYI,09/07/2021,$7.29,"263,729",$7.34,$7.43,$7.13
PBYI,09/03/2021,$7.39,"304,150",$7.42,$7.54,$7.3
PBYI,09/02/2021,$7.48,"332,669",$7.64,$7.64,$7.43
PBYI,09/01/2021,$7.56,"258,141",$7.6,$7.68,$7.48
PBYI,08/31/2021,$7.57,"318,875",$7.65,$7.715,$7.4
PBYI,08/30/2021,$7.61,"193,232",$7.715,$7.84,$7.55
PBYI,08/27/2021,$7.66,"328,706",$7.36,$7.74,$7.25
PBYI,08/26/2021,$7.32,"367,910",$7.48,$7.6,$7.32
PBYI,08/25/2021,$7.49,"122,332",$7.45,$7.49,$7.365
PBYI,08/24/2021,$7.43,"226,818",$7.38,$7.48,$7.3
PBYI,08/23/2021,$7.42,"305,307",$7.06,$7.42,$7.05
PBYI,08/20/2021,$7,"342,118",$6.79,$7.11,$6.72
PBYI,08/19/2021,$6.8,"286,895",$7.03,$7.14,$6.76
PBYI,08/18/2021,$7.06,"337,226",$7.19,$7.36,$6.99
PBYI,08/17/2021,$7.22,"370,503",$7.03,$7.24,$6.87
PBYI,08/16/2021,$7.1,"747,133",$7.24,$7.24,$6.94
PBYI,08/13/2021,$7.26,"780,019",$7.24,$7.45,$7.12
PBYI,08/12/2021,$7.28,"285,629",$7.17,$7.3133,$7.05
PBYI,08/11/2021,$7.21,"546,816",$7.16,$7.305,$7.07
PBYI,08/10/2021,$7.1,"848,699",$6.93,$7.175,$6.81
PBYI,08/09/2021,$6.96,"552,944",$7.21,$7.28,$6.78
PBYI,08/06/2021,$7.1,"1,641,293",$6.8,$7.29,$6.48
PBYI,08/05/2021,$6.99,"703,924",$6.95,$7.05,$6.77
PBYI,08/04/2021,$6.85,"994,853",$7.24,$7.4,$6.78
PBYI,08/03/2021,$7.31,"442,037",$7.75,$7.75,$7.25
PBYI,08/02/2021,$7.67,"469,991",$7.54,$7.7,$7.5
PBYI,07/30/2021,$7.52,"201,639",$7.62,$7.73,$7.49
PBYI,07/29/2021,$7.63,"210,100",$7.85,$7.93,$7.61
PBYI,07/28/2021,$7.85,"222,754",$7.83,$7.95,$7.6926
PBYI,07/27/2021,$7.81,"243,645",$7.76,$7.92,$7.565
PBYI,07/26/2021,$7.76,"247,349",$7.76,$7.875,$7.65
PBYI,07/23/2021,$7.75,"154,479",$8.08,$8.1516,$7.72
PBYI,07/22/2021,$8.03,"219,132",$8.21,$8.235,$8.005
PBYI,07/21/2021,$8.24,"220,362",$8.16,$8.39,$8.05
PBYI,07/20/2021,$8.15,"352,737",$7.95,$8.17,$7.84
PBYI,07/19/2021,$7.96,"233,268",$7.92,$8.15,$7.89
PBYI,07/16/2021,$8.1,"182,751",$8.25,$8.2726,$8.02
PBYI,07/15/2021,$8.19,"249,932",$8.2,$8.27,$7.99
PBYI,07/14/2021,$8.19,"384,422",$8.33,$8.33,$8.1
PBYI,07/13/2021,$8.32,"256,836",$8.43,$8.4547,$8.11
PBYI,07/12/2021,$8.55,"439,692",$8.24,$8.78,$8.11
PBYI,07/09/2021,$8.28,"298,697",$8.12,$8.35,$7.95
PBYI,07/08/2021,$8.08,"272,603",$8.18,$8.28,$8.06
PBYI,07/07/2021,$8.26,"365,301",$8.67,$8.69,$8.21
PBYI,07/06/2021,$8.7,"545,944",$8.82,$8.8999,$8.415
PBYI,07/02/2021,$8.82,"462,335",$9.39,$9.43,$8.77
PBYI,07/01/2021,$9.39,"524,824",$9.19,$9.48,$9.16
PBYI,06/30/2021,$9.18,"524,974",$9.02,$9.455,$8.91
PBYI,06/29/2021,$8.98,"1,067,174",$9.18,$9.21,$8.74
PBYI,06/28/2021,$9.08,"750,011",$9.65,$9.7699,$9.02
PBYI,06/25/2021,$9.63,"865,088",$9.87,$10.01,$9.61
PBYI,06/24/2021,$9.9,"227,569",$9.81,$9.96,$9.78
PBYI,06/23/2021,$9.72,"438,685",$9.86,$10,$9.66
PBYI,06/22/2021,$9.81,"267,770",$9.77,$9.85,$9.52
PBYI,06/21/2021,$9.81,"231,542",$9.97,$10.06,$9.725
PBYI,06/18/2021,$9.88,"1,645,254",$10.12,$10.2295,$9.76
PBYI,06/17/2021,$10.21,"279,848",$10.33,$10.54,$10.12
PBYI,06/16/2021,$10.33,"279,274",$10.53,$10.58,$10.02
PBYI,06/15/2021,$10.58,"289,783",$10.85,$10.85,$10.29
PBYI,06/14/2021,$10.87,"423,495",$11.35,$11.5,$10.8
PBYI,06/11/2021,$11.35,"355,600",$11.31,$11.52,$11.08
PBYI,06/10/2021,$11.39,"330,929",$11.58,$11.73,$11.24
PBYI,06/09/2021,$11.6,"196,240",$11.42,$11.9,$11.32
PBYI,06/08/2021,$11.43,"184,252",$11.6,$11.785,$11.22
PBYI,06/07/2021,$11.54,"354,348",$11.17,$11.95,$11.11
PBYI,06/04/2021,$11.28,"325,833",$10.86,$11.4671,$10.86
PBYI,06/03/2021,$10.8,"134,051",$10.8,$10.85,$10.591
PBYI,06/02/2021,$10.81,"538,479",$10.8,$10.85,$10.125
PBYI,06/01/2021,$10.71,"125,941",$10.59,$10.84,$10.54
PBYI,05/28/2021,$10.55,"124,180",$10.75,$10.83,$10.46
PBYI,05/27/2021,$10.67,"352,824",$10.35,$10.7,$10.23
PBYI,05/26/2021,$10.29,"166,953",$9.99,$10.3085,$9.95
PBYI,05/25/2021,$9.88,"152,602",$10.31,$10.36,$9.87
PBYI,05/24/2021,$10.3,"135,694",$10.86,$10.86,$10.3
PBYI,05/21/2021,$10.71,"173,738",$10.65,$10.91,$10.54
PBYI,05/20/2021,$10.55,"262,554",$10.37,$10.72,$10.24
PBYI,05/19/2021,$10.42,"256,377",$10.05,$10.54,$10.01
PBYI,05/18/2021,$10.16,"287,859",$10.27,$10.44,$10.14
PBYI,05/17/2021,$10.26,"198,406",$10.15,$10.42,$10.0755
PBYI,05/14/2021,$10.25,"262,723",$9.73,$10.3,$9.58
PBYI,05/13/2021,$9.69,"299,687",$9.75,$9.86,$9.43
PBYI,05/12/2021,$9.72,"274,818",$9.45,$10.03,$9.3
PBYI,05/11/2021,$9.56,"387,758",$9.01,$9.66,$8.99
PBYI,05/10/2021,$9.25,"434,904",$9.73,$9.75,$9.24
PBYI,05/07/2021,$9.79,"369,229",$9.82,$10.39,$9.64
PBYI,05/06/2021,$9.68,"360,741",$9.54,$9.94,$9.4
PBYI,05/05/2021,$9.64,"289,814",$9.81,$9.9799,$9.61
PBYI,05/04/2021,$9.81,"235,872",$10.02,$10.065,$9.735
PBYI,05/03/2021,$10.15,"260,846",$9.94,$10.29,$9.84
PBYI,04/30/2021,$9.86,"250,408",$9.81,$10.03,$9.81
PBYI,04/29/2021,$9.95,"179,692",$10.38,$10.38,$9.85
PBYI,04/28/2021,$10.2,"208,127",$10.16,$10.32,$10.07
PBYI,04/27/2021,$10.26,"162,331",$10.41,$10.62,$10.2024
PBYI,04/26/2021,$10.38,"267,623",$10.16,$10.44,$10
