ticker,date,close,volume,open,high,low
ADGI,02/10/2022,$7.34,"11,943,560",$10.28,$10.46,$7.01
ADGI,02/09/2022,$10.77,"6,844,579",$9.85,$12.11,$9.41
ADGI,02/08/2022,$9.81,"2,102,999",$9.23,$9.85,$8.47
ADGI,02/07/2022,$9.25,"3,322,753",$8.18,$9.9287,$8.14
ADGI,02/04/2022,$8.23,"1,791,435",$7.9,$8.27,$7.45
ADGI,02/03/2022,$7.85,"1,648,107",$7.52,$8.29,$7.3
ADGI,02/02/2022,$7.9,"2,933,211",$7.8,$8.49,$7.68
ADGI,02/01/2022,$7.76,"1,859,895",$7.2,$7.85,$7.1139
ADGI,01/31/2022,$7.18,"1,944,262",$6.69,$7.27,$6.67
ADGI,01/28/2022,$6.78,"1,860,415",$6.52,$6.88,$6.39
ADGI,01/27/2022,$6.59,"3,961,511",$7.17,$7.59,$6.42
ADGI,01/26/2022,$7.09,"6,149,916",$6.62,$7.95,$6.6023
ADGI,01/25/2022,$6.74,"2,724,007",$5.84,$6.97,$5.84
ADGI,01/24/2022,$6.18,"1,926,808",$5.95,$6.22,$5.51
ADGI,01/21/2022,$6.29,"3,118,526",$6.11,$6.42,$5.73
ADGI,01/20/2022,$6.44,"9,382,977",$5.62,$6.99,$5.61
ADGI,01/19/2022,$5.55,"3,153,137",$5.61,$5.76,$5.36
ADGI,01/18/2022,$5.5,"3,073,993",$5.43,$5.9,$5.29
ADGI,01/14/2022,$5.7,"7,829,738",$5.08,$5.9,$4.92
ADGI,01/13/2022,$5.26,"24,950,280",$6.76,$6.77,$5.18
ADGI,01/12/2022,$5.83,"4,423,320",$6.05,$6.06,$5.72
ADGI,01/11/2022,$6.02,"1,672,115",$6.03,$6.22,$5.87
ADGI,01/10/2022,$6.11,"2,079,961",$5.86,$6.1591,$5.58
ADGI,01/07/2022,$5.93,"1,592,653",$6.06,$6.49,$5.84
ADGI,01/06/2022,$6.12,"3,183,907",$6.26,$6.384,$5.72
ADGI,01/05/2022,$6.5,"2,110,511",$6.96,$7.289,$6.305
ADGI,01/04/2022,$7.22,"2,226,700",$7.45,$7.4899,$6.87
ADGI,01/03/2022,$7.48,"2,611,087",$7.2,$7.49,$6.921
ADGI,12/31/2021,$7.26,"1,771,010",$7.74,$7.82,$7.25
ADGI,12/30/2021,$7.87,"1,872,879",$7.6,$8.05,$7.4301
ADGI,12/29/2021,$7.57,"2,831,921",$7.89,$7.94,$7.2701
ADGI,12/28/2021,$7.85,"3,447,721",$8.93,$8.97,$7.79
ADGI,12/27/2021,$9,"10,170,680",$8.66,$10.07,$8.4
ADGI,12/23/2021,$8.66,"4,656,893",$8.6,$9.25,$8.5
ADGI,12/22/2021,$8.91,"6,763,284",$9.19,$9.4,$8.34
ADGI,12/21/2021,$10.29,"6,902,702",$9.65,$10.7,$9.47
ADGI,12/20/2021,$10,"11,411,320",$10.91,$11,$9
ADGI,12/17/2021,$11.48,"68,849,870",$15.98,$17.1,$10.81
ADGI,12/16/2021,$14.18,"195,361,400",$6.33,$16.41,$6.25
ADGI,12/15/2021,$6.35,"16,886,850",$6.94,$6.94,$5.57
ADGI,12/14/2021,$7.26,"41,152,870",$10,$10,$6.3
ADGI,12/13/2021,$34.26,"652,528",$36.157,$36.829,$32.95
ADGI,12/10/2021,$33.23,"474,576",$34.69,$35.335,$33.11
ADGI,12/09/2021,$34.97,"463,599",$35.83,$40.12,$34.76
ADGI,12/08/2021,$37.79,"660,912",$38.72,$39.39,$35.25
ADGI,12/07/2021,$38.73,"1,233,307",$33.8,$39.31,$33.8
ADGI,12/06/2021,$32.53,"2,488,183",$41.1,$43.74,$31.68
ADGI,12/03/2021,$45.83,"1,039,548",$47.31,$47.3681,$43
ADGI,12/02/2021,$46.49,"1,400,063",$45.31,$51.48,$42.7
ADGI,12/01/2021,$46.345,"5,069,202",$45,$49.98,$41.21
