ticker,date,open,high,low,close,volume
ORMP,2006-04-10,11.64,12.12,11.64,12.12,541
ORMP,2006-04-12,12,12,12,12,250
ORMP,2006-04-13,11.76,11.76,11.76,11.76,666
ORMP,2006-04-17,11.76,11.76,11.76,11.76,250
ORMP,2006-04-18,10.8,10.8,10.8,10.8,41
ORMP,2006-04-21,10.8,12,10.8,12,500
ORMP,2006-05-23,11.4,11.4,8.4,9.72,3333
ORMP,2006-05-24,10.8,12.1188,10.8,12.1188,291
ORMP,2006-05-26,12,12,12,12,541
ORMP,2006-05-31,12.12,13.2,12.12,13.2,2708
ORMP,2006-06-01,12.6,12.6,12.6,12.6,41
ORMP,2006-06-07,11.88,11.88,11.88,11.88,1091
ORMP,2006-06-08,11.88,12,11.64,11.76,3541
ORMP,2006-06-12,12.12,13.2,11.76,13.2,1541
ORMP,2006-06-13,11.4,11.4,11.4,11.4,83
ORMP,2006-06-19,12,12,12,12,416
ORMP,2006-06-20,12.6,13.2,11.4,13.2,9325
ORMP,2006-06-21,16.2,16.2,13.8,14.4,991
ORMP,2006-06-22,14.4,15.6,13.08,13.2,8308
ORMP,2006-06-23,13.2,13.2,11.52,12.6,14375
ORMP,2006-06-26,12,12,9.6,9.6,8416
ORMP,2006-06-27,9,9.24,8.52,8.88,3041
ORMP,2006-06-28,8.64,8.64,8.04,8.64,500
ORMP,2006-06-30,8.64,10.2,8.64,10.2,291
ORMP,2006-07-05,9.72,9.72,9.6,9.72,850
ORMP,2006-07-06,9.72,9.72,9.72,9.72,833
ORMP,2006-07-07,11.4,13.2,10.2,13.2,4791
ORMP,2006-07-10,16.8,16.8,11.4,12.36,13316
ORMP,2006-07-11,12,12.72,11.52,12.6,11825
ORMP,2006-07-12,12.72,12.72,10.2,12.6,7366
ORMP,2006-07-13,13.08,13.08,11.16,11.88,3941
ORMP,2006-07-14,11.16,11.52,11.16,11.52,616
ORMP,2006-07-17,11.4,11.4,11.16,11.16,2500
ORMP,2006-07-18,11.16,11.16,11.16,11.16,66
ORMP,2006-07-19,11.16,11.16,11.16,11.16,2083
ORMP,2006-07-20,11.04,11.16,10.8,10.8,775
ORMP,2006-07-21,11.16,11.4,11.16,11.4,1541
ORMP,2006-07-25,10.8,10.8,10.8,10.8,975
ORMP,2006-07-26,10.92,12.96,10.8,12.96,3816
ORMP,2006-07-27,12.6,12.96,12,12.96,791
ORMP,2006-07-28,11.04,11.04,11.04,11.04,416
ORMP,2006-07-31,11.16,11.16,10.8,10.8,2783
ORMP,2006-08-01,10.92,12.48,10.92,12.48,3750
ORMP,2006-08-02,12.48,12.96,12.36,12.48,3350
ORMP,2006-08-03,12.36,12.36,11.64,12.12,583
ORMP,2006-08-04,12.24,12.24,12,12,458
ORMP,2006-08-07,12,12,12,12,166
ORMP,2006-08-08,11.76,11.76,10.8,10.92,1458
ORMP,2006-08-09,11.64,12.48,11.52,11.52,6375
ORMP,2006-08-10,11.52,11.52,11.52,11.52,1375
ORMP,2006-08-14,11.64,11.7,11.64,11.7,1666
ORMP,2006-08-15,11.64,11.64,11.16,11.16,1333
ORMP,2006-08-16,11.16,12.24,11.16,12.24,183
ORMP,2006-08-17,11.88,11.88,11.64,11.64,500
ORMP,2006-08-18,11.16,11.64,10.8,11.4,3583
ORMP,2006-08-21,10.8,12.24,10.8,10.8,300
ORMP,2006-08-22,12,12,11.52,11.88,2608
ORMP,2006-08-23,11.88,11.88,11.52,11.88,966
ORMP,2006-08-24,11.52,11.52,11.52,11.52,1208
ORMP,2006-08-28,10.8,11.04,10.8,11.04,1208
ORMP,2006-08-29,11.04,11.04,10.92,11.04,1833
ORMP,2006-08-30,11.1,11.1,10.2,10.44,4700
ORMP,2006-08-31,10.56,11.04,10.56,11.04,1625
ORMP,2006-09-01,11.04,11.1,10.8,10.8,3416
ORMP,2006-09-05,10.8,11.4,10.8,11.04,6283
ORMP,2006-09-07,11.04,11.4,11.04,11.16,4200
ORMP,2006-09-08,13.2,13.2,11.4,11.4,4250
ORMP,2006-09-11,11.52,11.88,11.52,11.52,1950
ORMP,2006-09-12,11.88,12.6,11.4,12.12,17908
ORMP,2006-09-13,13.44,13.44,11.64,11.88,18716
ORMP,2006-09-14,12.12,12.48,11.28,11.76,9658
ORMP,2006-09-15,11.76,12,11.4,11.4,9808
ORMP,2006-09-18,11.88,12.12,11.16,11.16,9025
ORMP,2006-09-19,11.88,12,10.92,11.28,7808
ORMP,2006-09-20,11.52,11.88,10.8,11.76,23025
ORMP,2006-09-21,11.88,12.12,10.92,11.64,52725
ORMP,2006-09-22,11.64,11.64,10.32,11.04,28208
ORMP,2006-09-25,11.88,11.88,10.56,11.04,43558
ORMP,2006-09-26,11.04,11.04,9.84,10.08,28141
ORMP,2006-09-27,10.2,10.2,7.92,7.92,33775
ORMP,2006-09-28,7.32,9.6,7.32,9.6,31791
ORMP,2006-09-29,9.6,10.32,9.24,9.48,29500
ORMP,2006-10-02,9.48,9.48,7.2,8.4,15275
ORMP,2006-10-03,8.4,8.52,7.44,8.4,10516
ORMP,2006-10-04,9,9,7.56,7.92,4166
ORMP,2006-10-05,8.16,8.4,7.56,8.4,4966
ORMP,2006-10-06,8.88,8.88,7.56,8.76,8533
ORMP,2006-10-09,9,9,7.98,8.4,2766
ORMP,2006-10-10,8.4,8.4,7.8,8.4,4791
ORMP,2006-10-11,7.86,9.6,7.86,9.6,6500
ORMP,2006-10-12,9.48,9.6,8.04,8.4,7541
ORMP,2006-10-13,8.4,9.24,8.04,8.4,1725
ORMP,2006-10-16,9.24,9.24,8.28,8.28,2658
ORMP,2006-10-17,9,9,8.4,8.4,5850
ORMP,2006-10-18,8.52,8.76,8.4,8.4,2575
ORMP,2006-10-19,8.52,8.76,8.46,8.7,2633
ORMP,2006-10-20,8.7,8.7,8.52,8.52,1625
ORMP,2006-10-23,8.64,8.88,8.52,8.76,3500
ORMP,2006-10-24,8.88,8.88,8.64,8.76,3175
ORMP,2006-10-25,9,9,8.76,9,1225
ORMP,2006-10-26,9.12,10.2,9.12,10.2,10200
ORMP,2006-10-27,10.32,10.56,8.88,9.24,13808
ORMP,2006-10-30,9.24,9.6,9.24,9.24,816
ORMP,2006-10-31,9.24,9.6,9.12,9.12,1066
ORMP,2006-11-01,9,9.72,9,9.6,3441
ORMP,2006-11-02,9.96,10.32,9.12,9.6,12308
ORMP,2006-11-03,9.12,9.36,9,9.24,2358
ORMP,2006-11-06,9.24,11.28,8.88,9.96,13133
ORMP,2006-11-07,10.08,10.44,9.96,10.2,1141
ORMP,2006-11-08,10.8,10.8,9.84,10.08,966
ORMP,2006-11-09,10.2,10.2,9.6,9.6,1483
ORMP,2006-11-10,9.84,9.84,9.6,9.6,758
ORMP,2006-11-13,9.72,9.72,9.24,9.72,466
ORMP,2006-11-14,9.72,9.72,9.24,9.24,966
ORMP,2006-11-15,9.24,9.72,9.24,9.72,650
ORMP,2006-11-16,9.66,9.72,9.12,9.12,1233
ORMP,2006-11-17,9,9.72,9,9.48,733
ORMP,2006-11-20,9.6,9.72,8.88,8.88,2150
ORMP,2006-11-21,9,9.12,9,9.12,866
ORMP,2006-11-22,9.48,9.48,8.88,9,958
ORMP,2006-11-24,9.48,9.48,7.44,9.36,6175
ORMP,2006-11-27,9.36,9.36,7.8,8.4,4041
ORMP,2006-11-28,8.4,9,8.4,8.64,4850
ORMP,2006-11-29,8.4,8.7,8.4,8.52,4358
ORMP,2006-11-30,8.52,8.52,8.4,8.4,2500
ORMP,2006-12-01,8.4,8.64,7.92,8.4,7383
ORMP,2006-12-04,7.92,8.76,7.92,8.64,7591
ORMP,2006-12-05,8.76,9,8.4,8.88,9225
ORMP,2006-12-06,9.12,9.24,8.88,8.88,1683
ORMP,2006-12-07,9.24,9.24,8.52,8.52,7566
ORMP,2006-12-08,8.52,8.64,8.52,8.52,2700
ORMP,2006-12-11,8.52,9,8.52,8.58,4308
ORMP,2006-12-12,8.58,9,8.58,8.67,5908
ORMP,2006-12-13,9,9,8.58,8.58,1066
ORMP,2006-12-14,8.52,9,8.4,9,3550
ORMP,2006-12-15,9,9,8.52,8.52,216
ORMP,2006-12-18,8.64,8.82,8.52,8.52,9191
ORMP,2006-12-19,8.52,8.88,8.52,8.88,2008
ORMP,2006-12-20,8.88,9.12,8.64,9,3783
ORMP,2006-12-21,9,9.12,9,9.12,2500
ORMP,2006-12-22,9.06,9.6,9,9.24,12183
ORMP,2006-12-26,9.96,9.96,9.36,9.36,650
ORMP,2006-12-27,9.6,9.6,9.12,9.48,1125
ORMP,2006-12-28,9.24,9.24,9.24,9.24,175
ORMP,2006-12-29,9.36,10.2,9.36,10.08,5158
ORMP,2007-01-03,11.4,12.72,11.28,11.4,63166
ORMP,2007-01-04,11.76,11.88,10.8,10.92,20450
ORMP,2007-01-05,11.28,11.28,10.32,10.8,4566
ORMP,2007-01-08,10.92,10.92,10.32,10.68,5966
ORMP,2007-01-09,10.68,10.68,10.32,10.56,5700
ORMP,2007-01-10,10.56,10.8,10.32,10.32,7975
ORMP,2007-01-11,10.32,11.4,10.2,11.4,21966
ORMP,2007-01-12,11.52,13.92,11.4,11.88,59758
ORMP,2007-01-16,12.84,12.84,10.8,11.4,61383
ORMP,2007-01-17,12,12,10.8,11.28,29691
ORMP,2007-01-18,11.28,11.4,10.32,10.68,15350
ORMP,2007-01-19,11.4,11.4,9.6,10.44,15800
ORMP,2007-01-22,10.32,10.44,9.72,10.2,10800
ORMP,2007-01-23,9.72,10.2,9.48,9.6,10983
ORMP,2007-01-24,9.72,10.32,8.28,8.64,21675
ORMP,2007-01-25,8.4,8.4,7.2,7.56,20600
ORMP,2007-01-26,7.56,9.12,7.44,9.12,15408
ORMP,2007-01-29,9.36,9.6,9.12,9.36,6216
ORMP,2007-01-30,9.36,9.6,8.88,8.88,8250
ORMP,2007-01-31,9.12,9.6,9,9.48,4800
ORMP,2007-02-01,9.6,9.6,8.88,9.24,9791
ORMP,2007-02-02,9.48,9.6,8.76,9,7183
ORMP,2007-02-05,9.6,9.6,8.4,8.76,2516
ORMP,2007-02-06,8.76,9.12,8.4,8.64,4541
ORMP,2007-02-07,8.4,9,8.4,9,1850
ORMP,2007-02-08,8.64,9.24,8.64,8.64,6333
ORMP,2007-02-09,8.64,9,8.64,8.64,2166
ORMP,2007-02-12,9.48,9.6,8.64,8.88,3275
ORMP,2007-02-13,8.64,8.88,8.4,8.868,3575
ORMP,2007-02-14,8.88,8.88,8.4,8.868,858
ORMP,2007-02-15,8.52,8.64,8.4,8.52,3633
ORMP,2007-02-16,8.4,8.4,8.04,8.16,4550
ORMP,2007-02-20,8.04,8.28,7.92,8.28,4233
ORMP,2007-02-21,8.22,8.22,8.04,8.04,1733
ORMP,2007-02-22,8.04,8.28,7.44,7.56,7150
ORMP,2007-02-23,7.56,8.28,7.56,8.28,4716
ORMP,2007-02-26,8.28,8.28,7.32,7.68,8425
ORMP,2007-02-27,7.44,7.44,6.6,6.72,8000
ORMP,2007-02-28,6.72,7.2,6.72,6.96,6083
ORMP,2007-03-01,6.72,7.2,6.72,7.2,5358
ORMP,2007-03-02,6.96,7.2,6.84,6.84,2691
ORMP,2007-03-05,6.72,7.2,6.66,6.84,12883
ORMP,2007-03-06,6.84,7.14,6.66,7.14,7666
ORMP,2007-03-07,8.04,8.04,6.84,7.44,9375
ORMP,2007-03-08,7.44,8.16,7.2,7.92,25450
ORMP,2007-03-09,7.92,9.36,7.92,9.36,25341
ORMP,2007-03-12,9.36,9.36,8.52,9,23275
ORMP,2007-03-13,9.3,9.588,8.76,8.76,24716
ORMP,2007-03-14,9.12,9.36,8.88,9.24,20441
ORMP,2007-03-15,9.48,9.48,8.64,8.88,10541
ORMP,2007-03-16,8.88,8.88,8.52,8.58,8633
ORMP,2007-03-19,8.52,8.88,8.4,8.88,5191
ORMP,2007-03-20,8.88,8.88,8.52,8.64,13475
ORMP,2007-03-21,9.12,9.12,8.28,8.28,25408
ORMP,2007-03-22,8.28,8.4,8.28,8.4,4975
ORMP,2007-03-23,8.76,8.76,8.4,8.76,6308
ORMP,2007-03-26,9,9,8.4,8.64,8983
ORMP,2007-03-27,8.4,9,8.4,8.76,27783
ORMP,2007-03-28,8.88,9.24,8.76,8.988,22750
ORMP,2007-03-29,8.988,9,8.52,9,14200
ORMP,2007-03-30,8.88,8.88,8.52,8.52,6016
ORMP,2007-04-02,8.64,8.88,8.4,8.88,5883
