ticker,date,open,high,low,close,volume
ATXI,2017-06-27,7.6,8.58,7.57,8.25,580200
ATXI,2017-06-28,8.1,8.37,7.81,7.92,135400
ATXI,2017-06-29,7.9,7.98,7.71,7.88,43900
ATXI,2017-06-30,7.9,8.15,7.72,7.95,20800
ATXI,2017-07-03,8.27,8.27,7.81,8,16600
ATXI,2017-07-05,8.15,8.15,7.89,8,30400
ATXI,2017-07-06,8.2,8.2,7.72,7.8,48200
ATXI,2017-07-07,7.9,7.9,7.6,7.62,9300
ATXI,2017-07-10,7.87,7.87,6.94,7.41,48700
ATXI,2017-07-11,7.4,7.55,6.95,7.15,22500
ATXI,2017-07-12,7.05,7.69,7,7.69,60100
ATXI,2017-07-13,7.61,7.63,7.45,7.52,25100
ATXI,2017-07-14,7.49,7.73,7.45,7.73,5600
ATXI,2017-07-17,7.65,7.7,7.4,7.45,33800
ATXI,2017-07-18,7.4,7.56,7.01,7.28,49500
ATXI,2017-07-19,7.2,7.4,7.15,7.27,42200
ATXI,2017-07-20,7.2,7.4,7.2,7.34,27500
ATXI,2017-07-21,7.2,7.3,7.19,7.19,18400
ATXI,2017-07-24,7.18,7.24,7.18,7.18,30700
ATXI,2017-07-25,7.21,7.21,6.83,7.01,42100
ATXI,2017-07-26,6.95,7.05,6.85,7.04,28000
ATXI,2017-07-27,7,7.02,6.98,6.98,37800
ATXI,2017-07-28,7.01,7.05,7,7.02,8000
ATXI,2017-07-31,7,7.04,6.68,6.68,17800
ATXI,2017-08-01,6.75,6.9,6.61,6.85,42800
ATXI,2017-08-02,7.05,7.18,6.71,6.77,47000
ATXI,2017-08-03,6.75,6.98,5.94,6.98,33000
ATXI,2017-08-04,6.88,6.9,6.6,6.7,49900
ATXI,2017-08-07,6.75,6.89,6.7,6.7,15300
ATXI,2017-08-08,6.86,6.89,6.71,6.77,9100
ATXI,2017-08-09,6.665,6.665,6.44,6.59,8400
ATXI,2017-08-10,6.5,6.87,6.5,6.62,25900
ATXI,2017-08-11,6.58,6.83,6.49,6.83,9100
ATXI,2017-08-14,6.76,6.85,6.69,6.77,7800
ATXI,2017-08-15,6.77,6.77,6.28,6.29,4400
ATXI,2017-08-16,6.31,6.77,6.25,6.77,5500
ATXI,2017-08-17,6.65,6.84,6.5,6.68,21600
ATXI,2017-08-18,6.7,6.7,6.47,6.55,16000
ATXI,2017-08-21,6.5,6.5,6.31,6.42,3700
ATXI,2017-08-22,6.4,6.42,6.3,6.42,8400
ATXI,2017-08-23,6.35,6.8,5.99,6.6,35800
ATXI,2017-08-24,6.33,6.5,6.27,6.5,12000
ATXI,2017-08-25,6.5,6.51,6.15,6.39,41200
ATXI,2017-08-28,6.35,6.49,6.05,6.25,31800
ATXI,2017-08-29,6.19,6.21,5.98,6,62400
ATXI,2017-08-30,5.95,6.38,5.67,6.25,20800
ATXI,2017-08-31,6.1,6.1,5.756,5.855,20900
ATXI,2017-09-01,5.81,6.05,5.81,6,4100
ATXI,2017-09-05,6,6.19,5.925,6,49800
ATXI,2017-09-06,5.96,6.15,5.75,5.98,29900
ATXI,2017-09-07,6,6.12,5.9,6,26000
ATXI,2017-09-08,6,6.9,5.95,6.12,30000
ATXI,2017-09-11,6.12,6.245,5.79,5.96,46200
ATXI,2017-09-12,5.8,6.04,5.8,5.98,47400
ATXI,2017-09-13,5.99,6.4,5.93,6.03,83400
ATXI,2017-09-14,6.13,6.36,5.69,5.79,42500
ATXI,2017-09-15,6.89,6.89,5.51,5.51,105500
ATXI,2017-09-18,5.55,5.83,5.55,5.55,36200
ATXI,2017-09-19,5.52,5.78,5.52,5.54,39100
ATXI,2017-09-20,5.82,5.82,5.5,5.55,24300
ATXI,2017-09-21,5.52,5.8,5.52,5.54,15500
ATXI,2017-09-22,5.76,5.76,5.4,5.45,11100
ATXI,2017-09-25,5.29,5.45,5.01,5.08,11700
ATXI,2017-09-26,5.19,5.68,5.02,5.13,18600
ATXI,2017-09-27,5.11,5.24,4.99,5.24,20700
ATXI,2017-09-28,5.15,5.2,5.05,5.19,8900
ATXI,2017-09-29,5.1,5.71,5.1,5.53,20100
ATXI,2017-10-02,5.58,5.58,4.51,5.53,21100
ATXI,2017-10-03,5.05,5.8,5.05,5.61,12100
ATXI,2017-10-04,5.6,5.7,5.16,5.56,9500
ATXI,2017-10-05,5.55,5.66,5.55,5.64,11800
ATXI,2017-10-06,5.6,5.68,5.42,5.61,29100
ATXI,2017-10-09,5.36,5.475,5.12,5.12,12600
ATXI,2017-10-10,5.31,5.47,5.31,5.34,5400
ATXI,2017-10-11,5.32,5.32,5.18,5.25,17400
ATXI,2017-10-12,5.23,5.34,5.21,5.21,2500
ATXI,2017-10-13,5.24,5.48,5.15,5.47,3900
ATXI,2017-10-16,5.21,5.49,5.21,5.26,7600
ATXI,2017-10-17,5.22,5.225,5,5.18,16400
ATXI,2017-10-18,5.1,5.46,5.1,5.29,15300
ATXI,2017-10-19,5.13,5.2,4.75,4.8,36400
ATXI,2017-10-20,4.88,4.96,4.51,4.55,19500
ATXI,2017-10-23,4.61,5.12,4.5,4.55,6800
ATXI,2017-10-24,4.81,4.81,4.18,4.18,27000
ATXI,2017-10-25,4.22,4.339,3.915,3.97,39500
ATXI,2017-10-26,4,4.87,4,4.25,48600
ATXI,2017-10-27,4.25,4.66,4.1,4.64,35100
ATXI,2017-10-30,4.51,5.6,4.43,4.54,105000
ATXI,2017-10-31,4.6,5.75,4.4,5.32,102700
ATXI,2017-11-01,5.32,5.4,4.95,4.95,34700
ATXI,2017-11-02,5,5.4,4.82,5.28,99800
ATXI,2017-11-03,5.28,5.57,5.05,5.1,47600
ATXI,2017-11-06,5.18,5.48,4.99,5,24800
ATXI,2017-11-07,5,5.09,4.64,4.77,9500
ATXI,2017-11-08,4.74,5.21,4.58,4.66,11800
ATXI,2017-11-09,4.61,5.08,4.59,4.93,26600
ATXI,2017-11-10,4.62,4.81,4.59,4.63,24900
ATXI,2017-11-13,4.64,4.64,4.3,4.35,23700
ATXI,2017-11-14,4.37,4.63,4.25,4.63,25900
ATXI,2017-11-15,4.66,4.71,4.26,4.29,46000
ATXI,2017-11-16,4.36,4.5,4.23,4.26,43500
ATXI,2017-11-17,4.39,4.52,4.11,4.16,44000
ATXI,2017-11-20,4.18,4.46,4.05,4.22,22700
ATXI,2017-11-21,4.23,4.33,4.03,4.04,27900
ATXI,2017-11-22,4.2,4.2,4.04,4.04,6500
ATXI,2017-11-24,4,4.054,3.845,3.99,15500
ATXI,2017-11-27,4.01,4.15,3.75,3.93,42200
ATXI,2017-11-28,3.99,4.2,3.5,3.65,85800
ATXI,2017-11-29,3.64,4.1,3.64,3.79,8400
ATXI,2017-11-30,3.81,4.5,3.61,4.16,26800
ATXI,2017-12-01,3.86,4.14,3.85,4.14,18100
ATXI,2017-12-04,4.06,4.25,3.75,3.91,31400
ATXI,2017-12-05,3.8,4.45,3.8,4.45,11400
ATXI,2017-12-06,4.12,4.12,4,4,5500
ATXI,2017-12-07,4.8,4.8,3.85,4.025,15600
ATXI,2017-12-08,4.38,4.99,4.2,4.7,26800
ATXI,2017-12-11,4.85,5.13,4.7,4.87,45900
ATXI,2017-12-12,4.84,5.1,4.21,4.23,23700
ATXI,2017-12-13,4.09,4.54,4.09,4.48,31400
ATXI,2017-12-14,4.3,4.89,4.28,4.73,47100
