ticker,date,close
NBRV,2022-02-10,$0.51
NBRV,2022-02-09,$0.53
NBRV,2022-02-08,$0.50
NBRV,2022-02-07,$0.52
NBRV,2022-02-04,$0.48
NBRV,2022-02-03,$0.45
NBRV,2022-02-02,$0.47
NBRV,2022-02-01,$0.51
NBRV,2022-01-31,$0.48
NBRV,2022-01-28,$0.45
NBRV,2022-01-27,$0.44
NBRV,2022-01-26,$0.49
NBRV,2022-01-25,$0.49
NBRV,2022-01-24,$0.45
NBRV,2022-01-21,$0.46
NBRV,2022-01-20,$0.50
NBRV,2022-01-19,$0.50
NBRV,2022-01-18,$0.51
NBRV,2022-01-14,$0.54
NBRV,2022-01-13,$0.53
NBRV,2022-01-12,$0.56
NBRV,2022-01-11,$0.57
NBRV,2022-01-10,$0.59
NBRV,2022-01-07,$0.58
NBRV,2022-01-06,$0.58
NBRV,2022-01-05,$0.59
NBRV,2022-01-04,$0.63
NBRV,2022-01-03,$0.68
NBRV,2021-12-31,$0.60
NBRV,2021-12-30,$0.65
NBRV,2021-12-29,$0.54
NBRV,2021-12-28,$0.56
NBRV,2021-12-27,$0.57
NBRV,2021-12-23,$0.61
NBRV,2021-12-22,$0.65
NBRV,2021-12-21,$0.67
NBRV,2021-12-20,$0.66
NBRV,2021-12-17,$0.67
NBRV,2021-12-16,$0.63
NBRV,2021-12-15,$0.62
NBRV,2021-12-14,$0.62
NBRV,2021-12-13,$0.67
NBRV,2021-12-10,$0.68
NBRV,2021-12-09,$0.70
NBRV,2021-12-08,$0.71
NBRV,2021-12-07,$0.72
NBRV,2021-12-06,$0.72
NBRV,2021-12-03,$0.71
NBRV,2021-12-02,$0.74
NBRV,2021-12-01,$0.71
NBRV,2022-02-10,$0.51
NBRV,2022-02-09,$0.53
NBRV,2022-02-08,$0.50
NBRV,2022-02-07,$0.52
NBRV,2022-02-04,$0.48
NBRV,2022-02-03,$0.45
NBRV,2022-02-02,$0.47
NBRV,2022-02-01,$0.51
NBRV,2022-01-31,$0.48
NBRV,2022-01-28,$0.45
NBRV,2022-01-27,$0.44
NBRV,2022-01-26,$0.49
NBRV,2022-01-25,$0.49
NBRV,2022-01-24,$0.45
NBRV,2022-01-21,$0.46
NBRV,2022-01-20,$0.50
NBRV,2022-01-19,$0.50
NBRV,2022-01-18,$0.51
NBRV,2022-01-14,$0.54
NBRV,2022-01-13,$0.53
NBRV,2022-01-12,$0.56
NBRV,2022-01-11,$0.57
NBRV,2022-01-10,$0.59
NBRV,2022-01-07,$0.58
NBRV,2022-01-06,$0.58
NBRV,2022-01-05,$0.59
NBRV,2022-01-04,$0.63
NBRV,2022-01-03,$0.68
NBRV,2021-12-31,$0.60
NBRV,2021-12-30,$0.65
NBRV,2021-12-29,$0.54
NBRV,2021-12-28,$0.56
NBRV,2021-12-27,$0.57
NBRV,2021-12-23,$0.61
NBRV,2021-12-22,$0.65
NBRV,2021-12-21,$0.67
NBRV,2021-12-20,$0.66
NBRV,2021-12-17,$0.67
NBRV,2021-12-16,$0.63
NBRV,2021-12-15,$0.62
NBRV,2021-12-14,$0.62
NBRV,2021-12-13,$0.67
NBRV,2021-12-10,$0.68
NBRV,2021-12-09,$0.70
NBRV,2021-12-08,$0.71
NBRV,2021-12-07,$0.72
NBRV,2021-12-06,$0.72
NBRV,2021-12-03,$0.71
NBRV,2021-12-02,$0.74
NBRV,2021-12-01,$0.71
NBRV,2021-11-30,$0.78
NBRV,2021-11-29,$0.85
NBRV,2021-11-26,$0.83
NBRV,2021-11-24,$0.85
NBRV,2021-11-23,$0.85
NBRV,2021-11-22,$0.87
NBRV,2021-11-19,$0.91
NBRV,2021-11-18,$0.98
NBRV,2021-11-17,$1.02
NBRV,2021-11-16,$1.03
NBRV,2021-11-15,$1.05
NBRV,2021-11-12,$1.03
NBRV,2021-11-11,$1.12
NBRV,2021-11-10,$1.16
NBRV,2021-11-09,$1.34
NBRV,2021-11-08,$1.30
NBRV,2021-11-05,$1.33
NBRV,2021-11-04,$1.31
NBRV,2021-11-03,$1.22
NBRV,2021-11-02,$1.22
NBRV,2021-11-01,$1.21
NBRV,2021-10-29,$1.15
NBRV,2021-10-28,$1.16
NBRV,2021-10-27,$1.11
NBRV,2021-10-26,$1.14
NBRV,2021-10-25,$1.12
NBRV,2021-10-22,$1.09
NBRV,2021-10-21,$1.13
NBRV,2021-10-20,$1.17
NBRV,2021-10-19,$1.20
NBRV,2021-10-18,$1.21
NBRV,2021-10-15,$1.18
NBRV,2021-10-14,$1.16
NBRV,2021-10-13,$1.17
NBRV,2021-10-12,$1.16
NBRV,2021-10-11,$1.11
NBRV,2021-10-08,$1.11
NBRV,2021-10-07,$1.12
NBRV,2021-10-06,$1.08
NBRV,2021-10-05,$1.09
NBRV,2021-10-04,$1.12
NBRV,2021-10-01,$1.19
NBRV,2021-09-30,$1.19
NBRV,2021-09-29,$1.19
NBRV,2021-09-28,$1.19
NBRV,2021-09-27,$1.26
NBRV,2021-09-24,$1.18
NBRV,2021-09-23,$1.21
NBRV,2021-09-22,$1.18
NBRV,2021-09-21,$1.13
NBRV,2021-09-20,$1.12
NBRV,2021-09-17,$1.15
NBRV,2021-09-16,$1.15
NBRV,2021-09-15,$1.06
NBRV,2021-09-14,$1.09
NBRV,2021-09-13,$1.11
NBRV,2021-09-10,$1.12
NBRV,2021-09-09,$1.12
NBRV,2021-09-08,$1.12
NBRV,2021-09-07,$1.08
NBRV,2021-09-03,$1.11
NBRV,2021-09-02,$1.14
NBRV,2021-09-01,$1.08
NBRV,2021-08-31,$1.06
NBRV,2021-08-30,$1.07
NBRV,2021-08-27,$1.06
NBRV,2021-08-26,$1.03
NBRV,2021-08-25,$1.05
NBRV,2021-08-24,$1.06
NBRV,2021-08-23,$1.06
NBRV,2021-08-20,$1.03
NBRV,2021-08-19,$1.01
NBRV,2021-08-18,$1.02
NBRV,2021-08-17,$1.02
NBRV,2021-08-16,$1.02
NBRV,2021-08-13,$1.04
NBRV,2021-08-12,$1.08
NBRV,2021-08-11,$1.12
NBRV,2021-08-10,$1.15
NBRV,2021-08-09,$1.13
NBRV,2021-08-06,$1.17
NBRV,2021-08-05,$1.16
NBRV,2021-08-04,$1.21
NBRV,2021-08-03,$1.22
NBRV,2021-08-02,$1.16
NBRV,2021-07-30,$1.10
NBRV,2021-07-29,$1.11
NBRV,2021-07-28,$1.08
NBRV,2021-07-27,$1.08
NBRV,2021-07-26,$1.11
NBRV,2021-07-23,$1.13
NBRV,2021-07-22,$1.14
NBRV,2021-07-21,$1.18
NBRV,2021-07-20,$1.10
NBRV,2021-07-19,$1.10
NBRV,2021-07-16,$1.12
NBRV,2021-07-15,$1.14
NBRV,2021-07-14,$1.13
NBRV,2021-07-13,$1.18
NBRV,2021-07-12,$1.20
NBRV,2021-07-09,$1.20
NBRV,2021-07-08,$1.19
NBRV,2021-07-07,$1.21
NBRV,2021-07-06,$1.27
NBRV,2021-07-02,$1.29
NBRV,2021-07-01,$1.30
NBRV,2021-06-30,$1.35
NBRV,2021-06-29,$1.36
NBRV,2021-06-28,$1.38
NBRV,2021-06-25,$1.41
NBRV,2021-06-24,$1.38
NBRV,2021-06-23,$1.34
NBRV,2021-06-22,$1.35
NBRV,2021-06-21,$1.29
NBRV,2021-06-18,$1.34
NBRV,2021-06-17,$1.40
NBRV,2021-06-16,$1.39
NBRV,2021-06-15,$1.40
NBRV,2021-06-14,$1.44
NBRV,2021-06-11,$1.44
NBRV,2021-06-10,$1.46
NBRV,2021-06-09,$1.45
NBRV,2021-06-08,$1.43
NBRV,2021-06-07,$1.41
NBRV,2021-06-04,$1.34
NBRV,2021-06-03,$1.37
NBRV,2021-06-02,$1.39
NBRV,2021-06-01,$1.39
NBRV,2021-05-28,$1.38
NBRV,2021-05-27,$1.40
NBRV,2021-05-26,$1.51
