ticker,date,close
APTO,2022-02-10,$1.23
APTO,2022-02-09,$1.27
APTO,2022-02-08,$1.23
APTO,2022-02-07,$1.22
APTO,2022-02-04,$1.21
APTO,2022-02-03,$1.19
APTO,2022-02-02,$1.28
APTO,2022-02-01,$1.34
APTO,2022-01-31,$1.30
APTO,2022-01-28,$1.20
APTO,2022-01-27,$1.13
APTO,2022-01-26,$1.24
APTO,2022-01-25,$1.23
APTO,2022-01-24,$1.21
APTO,2022-01-21,$1.21
APTO,2022-01-20,$1.24
APTO,2022-01-19,$1.22
APTO,2022-01-18,$1.28
APTO,2022-01-14,$1.34
APTO,2022-01-13,$1.35
APTO,2022-01-12,$1.38
APTO,2022-01-11,$1.39
APTO,2022-01-10,$1.38
APTO,2022-01-07,$1.39
APTO,2022-01-06,$1.32
APTO,2022-01-05,$1.37
APTO,2022-01-04,$1.49
APTO,2022-01-03,$1.52
APTO,2021-12-31,$1.35
APTO,2021-12-30,$1.41
APTO,2021-12-29,$1.35
APTO,2021-12-28,$1.37
APTO,2021-12-27,$1.43
APTO,2021-12-23,$1.47
APTO,2021-12-22,$1.47
APTO,2021-12-21,$1.50
APTO,2021-12-20,$1.39
APTO,2021-12-17,$1.50
APTO,2021-12-16,$1.47
APTO,2021-12-15,$1.19
APTO,2021-12-14,$1.11
APTO,2021-12-13,$1.95
APTO,2021-12-10,$1.99
APTO,2021-12-09,$2.01
APTO,2021-12-08,$2.09
APTO,2021-12-07,$2.08
APTO,2021-12-06,$2.03
APTO,2021-12-03,$2.00
APTO,2021-12-02,$2.09
APTO,2021-12-01,$2.07
APTO,2022-02-10,$1.23
APTO,2022-02-09,$1.27
APTO,2022-02-08,$1.23
APTO,2022-02-07,$1.22
APTO,2022-02-04,$1.21
APTO,2022-02-03,$1.19
APTO,2022-02-02,$1.28
APTO,2022-02-01,$1.34
APTO,2022-01-31,$1.30
APTO,2022-01-28,$1.20
APTO,2022-01-27,$1.13
APTO,2022-01-26,$1.24
APTO,2022-01-25,$1.23
APTO,2022-01-24,$1.21
APTO,2022-01-21,$1.21
APTO,2022-01-20,$1.24
APTO,2022-01-19,$1.22
APTO,2022-01-18,$1.28
APTO,2022-01-14,$1.34
APTO,2022-01-13,$1.35
APTO,2022-01-12,$1.38
APTO,2022-01-11,$1.39
APTO,2022-01-10,$1.38
APTO,2022-01-07,$1.39
APTO,2022-01-06,$1.32
APTO,2022-01-05,$1.37
APTO,2022-01-04,$1.49
APTO,2022-01-03,$1.52
APTO,2021-12-31,$1.35
APTO,2021-12-30,$1.41
APTO,2021-12-29,$1.35
APTO,2021-12-28,$1.37
APTO,2021-12-27,$1.43
APTO,2021-12-23,$1.47
APTO,2021-12-22,$1.47
APTO,2021-12-21,$1.50
APTO,2021-12-20,$1.39
APTO,2021-12-17,$1.50
APTO,2021-12-16,$1.47
APTO,2021-12-15,$1.19
APTO,2021-12-14,$1.11
APTO,2021-12-13,$1.95
APTO,2021-12-10,$1.99
APTO,2021-12-09,$2.01
APTO,2021-12-08,$2.09
APTO,2021-12-07,$2.08
APTO,2021-12-06,$2.03
APTO,2021-12-03,$2.00
APTO,2021-12-02,$2.09
APTO,2021-12-01,$2.07
APTO,2021-11-30,$2.20
APTO,2021-11-29,$2.18
APTO,2021-11-26,$2.28
APTO,2021-11-24,$2.40
APTO,2021-11-23,$2.45
APTO,2021-11-22,$2.42
APTO,2021-11-19,$2.51
APTO,2021-11-18,$2.46
APTO,2021-11-17,$2.62
APTO,2021-11-16,$2.76
APTO,2021-11-15,$2.58
APTO,2021-11-12,$2.64
APTO,2021-11-11,$2.40
APTO,2021-11-10,$2.39
APTO,2021-11-09,$2.44
APTO,2021-11-08,$2.44
APTO,2021-11-05,$2.44
APTO,2021-11-04,$2.48
APTO,2021-11-03,$2.48
APTO,2021-11-02,$2.38
APTO,2021-11-01,$2.20
APTO,2021-10-29,$2.05
APTO,2021-10-28,$2.16
APTO,2021-10-27,$2.04
APTO,2021-10-26,$2.09
APTO,2021-10-25,$2.14
APTO,2021-10-22,$2.19
APTO,2021-10-21,$2.23
APTO,2021-10-20,$2.12
APTO,2021-10-19,$2.18
APTO,2021-10-18,$2.26
APTO,2021-10-15,$2.30
APTO,2021-10-14,$2.31
APTO,2021-10-13,$2.28
APTO,2021-10-12,$2.19
APTO,2021-10-11,$2.21
APTO,2021-10-08,$2.17
APTO,2021-10-07,$2.21
APTO,2021-10-06,$2.23
APTO,2021-10-05,$2.23
APTO,2021-10-04,$2.23
APTO,2021-10-01,$2.36
APTO,2021-09-30,$2.18
APTO,2021-09-29,$2.30
APTO,2021-09-28,$2.41
APTO,2021-09-27,$2.50
APTO,2021-09-24,$2.51
APTO,2021-09-23,$2.60
APTO,2021-09-22,$2.61
APTO,2021-09-21,$2.65
APTO,2021-09-20,$2.56
APTO,2021-09-17,$2.69
APTO,2021-09-16,$2.70
APTO,2021-09-15,$2.71
APTO,2021-09-14,$2.69
APTO,2021-09-13,$2.74
APTO,2021-09-10,$2.89
APTO,2021-09-09,$2.94
APTO,2021-09-08,$2.94
APTO,2021-09-07,$2.95
APTO,2021-09-03,$2.96
APTO,2021-09-02,$3.09
APTO,2021-09-01,$2.90
APTO,2021-08-31,$2.99
APTO,2021-08-30,$2.90
APTO,2021-08-27,$2.96
APTO,2021-08-26,$2.98
APTO,2021-08-25,$2.76
APTO,2021-08-24,$2.86
APTO,2021-08-23,$2.69
APTO,2021-08-20,$2.54
APTO,2021-08-19,$2.35
APTO,2021-08-18,$2.46
APTO,2021-08-17,$2.51
APTO,2021-08-16,$2.50
APTO,2021-08-13,$2.63
APTO,2021-08-12,$2.60
APTO,2021-08-11,$2.52
APTO,2021-08-10,$2.69
APTO,2021-08-09,$2.78
APTO,2021-08-06,$2.85
APTO,2021-08-05,$2.61
APTO,2021-08-04,$2.60
APTO,2021-08-03,$2.63
APTO,2021-08-02,$2.66
APTO,2021-07-30,$2.69
APTO,2021-07-29,$2.61
APTO,2021-07-28,$2.70
APTO,2021-07-27,$2.65
APTO,2021-07-26,$2.72
APTO,2021-07-23,$2.76
APTO,2021-07-22,$2.83
APTO,2021-07-21,$2.92
APTO,2021-07-20,$2.85
APTO,2021-07-19,$2.89
APTO,2021-07-16,$2.86
APTO,2021-07-15,$2.86
APTO,2021-07-14,$2.98
APTO,2021-07-13,$3.03
APTO,2021-07-12,$3.17
APTO,2021-07-09,$3.23
APTO,2021-07-08,$3.23
APTO,2021-07-07,$3.32
APTO,2021-07-06,$3.26
APTO,2021-07-02,$3.34
APTO,2021-07-01,$3.41
APTO,2021-06-30,$3.32
APTO,2021-06-29,$3.36
APTO,2021-06-28,$3.39
APTO,2021-06-25,$3.40
APTO,2021-06-24,$3.41
APTO,2021-06-23,$3.34
APTO,2021-06-22,$3.31
APTO,2021-06-21,$3.33
APTO,2021-06-18,$3.40
APTO,2021-06-17,$3.47
APTO,2021-06-16,$3.38
APTO,2021-06-15,$3.50
APTO,2021-06-14,$3.72
APTO,2021-06-11,$3.76
APTO,2021-06-10,$5.53
APTO,2021-06-09,$5.35
APTO,2021-06-08,$5.50
APTO,2021-06-07,$5.45
APTO,2021-06-04,$5.31
APTO,2021-06-03,$5.43
APTO,2021-06-02,$5.52
APTO,2021-06-01,$5.45
APTO,2021-05-28,$5.30
APTO,2021-05-27,$5.21
APTO,2021-05-26,$5.31
APTO,2021-05-25,$5.18
APTO,2021-05-24,$5.26
APTO,2021-05-21,$5.40
APTO,2021-05-20,$5.35
APTO,2021-05-19,$5.15
APTO,2021-05-18,$5.24
APTO,2021-05-17,$4.92
APTO,2021-05-14,$4.86
APTO,2021-05-13,$4.62
APTO,2021-05-12,$4.77
APTO,2021-05-11,$4.83
APTO,2021-05-10,$4.75
APTO,2021-05-07,$4.85
APTO,2021-05-06,$4.85
APTO,2021-05-05,$4.92
APTO,2021-05-04,$5.49
APTO,2021-05-03,$5.58
APTO,2021-04-30,$5.64
APTO,2021-04-29,$5.63
APTO,2021-04-28,$5.46
APTO,2021-04-27,$5.16
APTO,2021-04-26,$5.28
APTO,2021-04-23,$5.12
APTO,2021-04-22,$5.04
APTO,2021-04-21,$4.86
APTO,2021-04-20,$4.81
APTO,2021-04-19,$5.07
APTO,2021-04-16,$5.12
APTO,2021-04-15,$5.48
APTO,2021-04-14,$5.21
APTO,2021-04-13,$5.12
APTO,2021-04-12,$5.05
APTO,2021-04-09,$5.25
APTO,2021-04-08,$5.17
APTO,2021-04-07,$5.63
APTO,2021-04-06,$5.61
APTO,2021-04-05,$5.80
APTO,2021-04-01,$6.00
APTO,2021-03-31,$5.98
APTO,2021-03-30,$6.22
APTO,2021-03-29,$5.88
APTO,2021-03-26,$5.91
APTO,2021-03-25,$5.88
APTO,2021-03-24,$6.10
APTO,2021-03-23,$3.67
APTO,2021-03-22,$3.90
APTO,2021-03-19,$3.90
APTO,2021-03-18,$3.81
APTO,2021-03-17,$3.94
APTO,2021-03-16,$3.89
APTO,2021-03-15,$3.89
APTO,2021-03-12,$3.95
APTO,2021-03-11,$3.94
APTO,2021-03-10,$3.72
APTO,2021-03-09,$3.76
APTO,2021-03-08,$3.50
APTO,2021-03-05,$3.75
APTO,2021-03-04,$3.71
APTO,2021-03-03,$3.94
APTO,2021-03-02,$4.04
APTO,2021-03-01,$4.04
APTO,2021-02-26,$3.96
APTO,2021-02-25,$3.98
APTO,2021-02-24,$4.16
APTO,2021-02-23,$4.12
APTO,2021-02-22,$4.30
APTO,2021-02-19,$4.31
APTO,2021-02-18,$4.26
APTO,2021-02-17,$4.54
APTO,2021-02-16,$4.69
APTO,2021-02-12,$4.60
APTO,2021-02-11,$4.65
APTO,2021-02-10,$4.55
APTO,2021-02-09,$4.63
APTO,2021-02-08,$4.69
APTO,2021-02-05,$4.45
APTO,2021-02-04,$4.46
APTO,2021-02-03,$4.41
APTO,2021-02-02,$4.49
APTO,2021-02-01,$4.36
APTO,2021-01-29,$4.12
APTO,2021-01-28,$4.25
APTO,2021-01-27,$4.24
APTO,2021-01-26,$4.25
APTO,2021-01-25,$4.40
APTO,2021-01-22,$4.39
APTO,2021-01-21,$4.42
APTO,2021-01-20,$4.33
APTO,2021-01-19,$4.47
APTO,2021-01-15,$4.40
APTO,2021-01-14,$4.39
APTO,2021-01-13,$4.58
APTO,2021-01-12,$4.47
APTO,2021-01-11,$4.68
APTO,2021-01-08,$4.57
APTO,2021-01-07,$4.56
APTO,2021-01-06,$4.45
APTO,2021-01-05,$4.50
APTO,2021-01-04,$4.37
APTO,2020-12-31,$4.38
APTO,2020-12-30,$4.26
APTO,2020-12-29,$4.11
APTO,2020-12-28,$4.15
APTO,2020-12-24,$4.25
APTO,2020-12-23,$4.22
APTO,2020-12-22,$4.24
APTO,2020-12-21,$4.03
APTO,2020-12-18,$4.15
APTO,2020-12-17,$4.16
APTO,2020-12-16,$4.21
APTO,2020-12-15,$4.05
APTO,2020-12-14,$4.04
APTO,2020-12-11,$4.10
APTO,2020-12-10,$4.26
APTO,2020-12-09,$4.32
APTO,2020-12-08,$4.66
APTO,2020-12-07,$5.09
APTO,2020-12-04,$6.12
APTO,2020-12-03,$6.31
APTO,2020-12-02,$6.76
APTO,2020-12-01,$7.02
APTO,2020-11-30,$6.67
APTO,2020-11-27,$6.28
APTO,2020-11-25,$6.13
APTO,2020-11-24,$6.22
APTO,2020-11-23,$6.28
APTO,2020-11-20,$5.89
APTO,2020-11-19,$5.94
APTO,2020-11-18,$5.76
APTO,2020-11-17,$5.89
APTO,2020-11-16,$5.64
APTO,2020-11-13,$5.36
APTO,2020-11-12,$5.46
APTO,2020-11-11,$5.23
APTO,2020-11-10,$4.53
APTO,2020-11-09,$4.51
APTO,2020-11-06,$4.51
APTO,2020-11-05,$4.74
APTO,2020-11-04,$4.71
APTO,2020-11-03,$4.63
APTO,2020-11-02,$4.55
APTO,2020-10-30,$4.49
APTO,2020-10-29,$4.60
APTO,2020-10-28,$4.38
APTO,2020-10-27,$4.70
APTO,2020-10-26,$4.75
APTO,2020-10-23,$5.10
APTO,2020-10-22,$5.72
APTO,2020-10-21,$5.88
APTO,2020-10-20,$5.65
APTO,2020-10-19,$5.71
APTO,2020-10-16,$5.73
APTO,2020-10-15,$5.71
APTO,2020-10-14,$5.88
APTO,2020-10-13,$6.08
APTO,2020-10-12,$6.00
APTO,2020-10-09,$6.16
APTO,2020-10-08,$5.95
APTO,2020-10-07,$5.89
APTO,2020-10-06,$5.90
APTO,2020-10-05,$5.92
APTO,2020-10-02,$5.86
APTO,2020-10-01,$6.24
APTO,2020-09-30,$6.00
APTO,2020-09-29,$5.90
APTO,2020-09-28,$5.75
APTO,2020-09-25,$5.73
APTO,2020-09-24,$5.58
APTO,2020-09-23,$5.79
APTO,2020-09-22,$6.25
APTO,2020-09-21,$5.89
APTO,2020-09-18,$6.46
APTO,2020-09-17,$5.87
APTO,2020-09-16,$5.95
APTO,2020-09-15,$5.91
APTO,2020-09-14,$6.07
APTO,2020-09-11,$5.53
APTO,2020-09-10,$5.78
APTO,2020-09-09,$5.72
APTO,2020-09-08,$5.57
APTO,2020-09-04,$5.50
APTO,2020-09-03,$5.68
APTO,2020-09-02,$5.95
APTO,2020-09-01,$6.15
APTO,2020-08-31,$5.60
APTO,2020-08-28,$5.47
APTO,2020-08-27,$5.05
APTO,2020-08-26,$5.02
APTO,2020-08-25,$5.06
APTO,2020-08-24,$4.82
APTO,2020-08-21,$4.98
APTO,2020-08-20,$5.10
APTO,2020-08-19,$5.22
APTO,2020-08-18,$5.20
APTO,2020-08-17,$5.31
APTO,2020-08-14,$5.12
APTO,2020-08-13,$5.16
APTO,2020-08-12,$4.95
APTO,2020-08-11,$4.88
APTO,2020-08-10,$4.94
APTO,2020-08-07,$4.97
APTO,2020-08-06,$5.11
APTO,2020-08-05,$5.35
APTO,2020-08-04,$5.14
APTO,2020-08-03,$5.20
APTO,2020-07-31,$5.06
APTO,2020-07-30,$5.12
APTO,2020-07-29,$4.93
APTO,2020-07-28,$5.04
APTO,2020-07-27,$5.14
APTO,2020-07-24,$5.05
APTO,2020-07-23,$5.09
APTO,2020-07-22,$5.35
APTO,2020-07-21,$5.32
APTO,2020-07-20,$5.38
APTO,2020-07-17,$5.25
APTO,2020-07-16,$5.39
APTO,2020-07-15,$6.26
APTO,2020-07-14,$5.68
APTO,2020-07-13,$5.99
APTO,2020-07-10,$6.02
APTO,2020-07-09,$6.31
APTO,2020-07-08,$6.29
APTO,2020-07-07,$6.35
APTO,2020-07-06,$6.17
APTO,2020-07-02,$6.50
APTO,2020-07-01,$6.24
APTO,2020-06-30,$6.31
APTO,2020-06-29,$6.02
APTO,2020-06-26,$6.30
APTO,2020-06-25,$6.63
APTO,2020-06-24,$6.60
APTO,2020-06-23,$6.90
APTO,2020-06-22,$6.92
APTO,2020-06-19,$6.74
APTO,2020-06-18,$6.79
APTO,2020-06-17,$6.83
APTO,2020-06-16,$6.97
APTO,2020-06-15,$6.85
APTO,2020-06-12,$6.73
APTO,2020-06-11,$6.66
APTO,2020-06-10,$6.94
APTO,2020-06-09,$7.10
APTO,2020-06-08,$6.82
APTO,2020-06-05,$7.07
APTO,2020-06-04,$6.98
APTO,2020-06-03,$7.01
APTO,2020-06-02,$7.41
APTO,2020-06-01,$7.62
APTO,2020-05-29,$7.38
APTO,2020-05-28,$7.11
APTO,2020-05-27,$7.50
APTO,2020-05-26,$7.50
APTO,2020-05-22,$7.62
APTO,2020-05-21,$7.85
APTO,2020-05-20,$7.83
APTO,2020-05-19,$7.65
APTO,2020-05-18,$7.90
APTO,2020-05-15,$7.87
APTO,2020-05-14,$7.68
APTO,2020-05-13,$7.70
APTO,2020-05-12,$8.41
APTO,2020-05-11,$8.43
APTO,2020-05-08,$7.74
APTO,2020-05-07,$7.80
APTO,2020-05-06,$7.39
APTO,2020-05-05,$7.11
APTO,2020-05-04,$6.82
APTO,2020-05-01,$6.81
APTO,2020-04-30,$6.91
APTO,2020-04-29,$7.36
APTO,2020-04-28,$7.38
APTO,2020-04-27,$7.34
APTO,2020-04-24,$8.22
