ticker,date,close
ACOR,2022-02-10,$1.83
ACOR,2022-02-09,$1.94
ACOR,2022-02-08,$1.85
ACOR,2022-02-07,$1.91
ACOR,2022-02-04,$1.89
ACOR,2022-02-03,$1.84
ACOR,2022-02-02,$1.86
ACOR,2022-02-01,$1.87
ACOR,2022-01-31,$1.85
ACOR,2022-01-28,$1.77
ACOR,2022-01-27,$1.71
ACOR,2022-01-26,$1.84
ACOR,2022-01-25,$1.90
ACOR,2022-01-24,$1.78
ACOR,2022-01-21,$1.86
ACOR,2022-01-20,$1.92
ACOR,2022-01-19,$1.80
ACOR,2022-01-18,$1.88
ACOR,2022-01-14,$2.16
ACOR,2022-01-13,$2.22
ACOR,2022-01-12,$2.39
ACOR,2022-01-11,$2.22
ACOR,2022-01-10,$2.20
ACOR,2022-01-07,$2.29
ACOR,2022-01-06,$2.36
ACOR,2022-01-05,$2.42
ACOR,2022-01-04,$2.50
ACOR,2022-01-03,$2.50
ACOR,2021-12-31,$2.39
ACOR,2021-12-30,$2.35
ACOR,2021-12-29,$2.30
ACOR,2021-12-28,$2.32
ACOR,2021-12-27,$2.34
ACOR,2021-12-23,$2.38
ACOR,2021-12-22,$2.43
ACOR,2021-12-21,$2.44
ACOR,2021-12-20,$2.45
ACOR,2021-12-17,$2.55
ACOR,2021-12-16,$2.56
ACOR,2021-12-15,$2.59
ACOR,2021-12-14,$2.50
ACOR,2021-12-13,$2.54
ACOR,2021-12-10,$2.65
ACOR,2021-12-09,$2.69
ACOR,2021-12-08,$2.74
ACOR,2021-12-07,$2.71
ACOR,2021-12-06,$2.52
ACOR,2021-12-03,$2.46
ACOR,2021-12-02,$2.61
ACOR,2021-12-01,$2.52
ACOR,2022-02-10,$1.83
ACOR,2022-02-09,$1.94
ACOR,2022-02-08,$1.85
ACOR,2022-02-07,$1.91
ACOR,2022-02-04,$1.89
ACOR,2022-02-03,$1.84
ACOR,2022-02-02,$1.86
ACOR,2022-02-01,$1.87
ACOR,2022-01-31,$1.85
ACOR,2022-01-28,$1.77
ACOR,2022-01-27,$1.71
ACOR,2022-01-26,$1.84
ACOR,2022-01-25,$1.90
ACOR,2022-01-24,$1.78
ACOR,2022-01-21,$1.86
ACOR,2022-01-20,$1.92
ACOR,2022-01-19,$1.80
ACOR,2022-01-18,$1.88
ACOR,2022-01-14,$2.16
ACOR,2022-01-13,$2.22
ACOR,2022-01-12,$2.39
ACOR,2022-01-11,$2.22
ACOR,2022-01-10,$2.20
ACOR,2022-01-07,$2.29
ACOR,2022-01-06,$2.36
ACOR,2022-01-05,$2.42
ACOR,2022-01-04,$2.50
ACOR,2022-01-03,$2.50
ACOR,2021-12-31,$2.39
ACOR,2021-12-30,$2.35
ACOR,2021-12-29,$2.30
ACOR,2021-12-28,$2.32
ACOR,2021-12-27,$2.34
ACOR,2021-12-23,$2.38
ACOR,2021-12-22,$2.43
ACOR,2021-12-21,$2.44
ACOR,2021-12-20,$2.45
ACOR,2021-12-17,$2.55
ACOR,2021-12-16,$2.56
ACOR,2021-12-15,$2.59
ACOR,2021-12-14,$2.50
ACOR,2021-12-13,$2.54
ACOR,2021-12-10,$2.65
ACOR,2021-12-09,$2.69
ACOR,2021-12-08,$2.74
ACOR,2021-12-07,$2.71
ACOR,2021-12-06,$2.52
ACOR,2021-12-03,$2.46
ACOR,2021-12-02,$2.61
ACOR,2021-12-01,$2.52
ACOR,2021-11-30,$2.60
ACOR,2021-11-29,$2.69
ACOR,2021-11-26,$2.86
ACOR,2021-11-24,$3.09
ACOR,2021-11-23,$3.17
ACOR,2021-11-22,$3.41
ACOR,2021-11-19,$3.47
ACOR,2021-11-18,$3.57
ACOR,2021-11-17,$3.51
ACOR,2021-11-16,$3.38
ACOR,2021-11-15,$3.57
ACOR,2021-11-12,$3.64
ACOR,2021-11-11,$3.63
ACOR,2021-11-10,$3.68
ACOR,2021-11-09,$3.76
ACOR,2021-11-08,$3.74
ACOR,2021-11-05,$3.88
ACOR,2021-11-04,$3.99
ACOR,2021-11-03,$4.14
ACOR,2021-11-02,$4.07
ACOR,2021-11-01,$4.18
ACOR,2021-10-29,$4.07
ACOR,2021-10-28,$4.22
ACOR,2021-10-27,$4.14
ACOR,2021-10-26,$4.09
ACOR,2021-10-25,$4.06
ACOR,2021-10-22,$4.12
ACOR,2021-10-21,$4.36
ACOR,2021-10-20,$4.49
ACOR,2021-10-19,$4.61
ACOR,2021-10-18,$4.65
ACOR,2021-10-15,$4.71
ACOR,2021-10-14,$4.66
ACOR,2021-10-13,$4.63
ACOR,2021-10-12,$4.56
ACOR,2021-10-11,$4.49
ACOR,2021-10-08,$4.08
ACOR,2021-10-07,$4.15
ACOR,2021-10-06,$4.13
ACOR,2021-10-05,$4.14
ACOR,2021-10-04,$4.43
ACOR,2021-10-01,$4.64
ACOR,2021-09-30,$4.60
ACOR,2021-09-29,$4.69
ACOR,2021-09-28,$4.79
ACOR,2021-09-27,$4.73
ACOR,2021-09-24,$4.74
ACOR,2021-09-23,$4.46
ACOR,2021-09-22,$4.36
ACOR,2021-09-21,$4.28
ACOR,2021-09-20,$4.36
ACOR,2021-09-17,$4.73
ACOR,2021-09-16,$4.69
ACOR,2021-09-15,$4.65
ACOR,2021-09-14,$4.69
ACOR,2021-09-13,$4.70
ACOR,2021-09-10,$4.67
ACOR,2021-09-09,$4.46
ACOR,2021-09-08,$4.34
ACOR,2021-09-07,$4.17
ACOR,2021-09-03,$4.38
ACOR,2021-09-02,$4.35
ACOR,2021-09-01,$4.37
ACOR,2021-08-31,$4.23
ACOR,2021-08-30,$4.13
ACOR,2021-08-27,$4.28
ACOR,2021-08-26,$4.16
ACOR,2021-08-25,$4.20
ACOR,2021-08-24,$4.06
ACOR,2021-08-23,$3.98
ACOR,2021-08-20,$3.88
ACOR,2021-08-19,$3.64
ACOR,2021-08-18,$3.69
ACOR,2021-08-17,$3.60
ACOR,2021-08-16,$3.38
ACOR,2021-08-13,$3.58
ACOR,2021-08-12,$3.58
ACOR,2021-08-11,$3.36
ACOR,2021-08-10,$3.62
ACOR,2021-08-09,$3.66
ACOR,2021-08-06,$3.65
ACOR,2021-08-05,$4.10
ACOR,2021-08-04,$3.75
ACOR,2021-08-03,$3.87
ACOR,2021-08-02,$3.72
ACOR,2021-07-30,$3.75
ACOR,2021-07-29,$3.95
ACOR,2021-07-28,$3.89
ACOR,2021-07-27,$3.96
ACOR,2021-07-26,$4.29
ACOR,2021-07-23,$4.73
ACOR,2021-07-22,$3.81
ACOR,2021-07-21,$3.98
ACOR,2021-07-20,$3.75
ACOR,2021-07-19,$3.62
ACOR,2021-07-16,$3.69
ACOR,2021-07-15,$3.88
ACOR,2021-07-14,$3.91
ACOR,2021-07-13,$4.04
ACOR,2021-07-12,$4.22
ACOR,2021-07-09,$4.21
ACOR,2021-07-08,$4.36
ACOR,2021-07-07,$4.36
ACOR,2021-07-06,$4.59
ACOR,2021-07-02,$4.51
ACOR,2021-07-01,$4.62
ACOR,2021-06-30,$4.77
ACOR,2021-06-29,$4.81
ACOR,2021-06-28,$5.23
ACOR,2021-06-25,$5.19
ACOR,2021-06-24,$5.01
ACOR,2021-06-23,$4.90
ACOR,2021-06-22,$4.85
ACOR,2021-06-21,$4.72
ACOR,2021-06-18,$4.46
ACOR,2021-06-17,$4.85
ACOR,2021-06-16,$4.10
ACOR,2021-06-15,$4.18
ACOR,2021-06-14,$4.21
ACOR,2021-06-11,$3.85
ACOR,2021-06-10,$3.80
ACOR,2021-06-09,$3.81
ACOR,2021-06-08,$3.78
ACOR,2021-06-07,$3.71
ACOR,2021-06-04,$3.61
ACOR,2021-06-03,$3.66
ACOR,2021-06-02,$3.75
ACOR,2021-06-01,$3.86
ACOR,2021-05-28,$3.72
ACOR,2021-05-27,$3.79
ACOR,2021-05-26,$3.73
ACOR,2021-05-25,$3.67
ACOR,2021-05-24,$3.83
ACOR,2021-05-21,$4.00
ACOR,2021-05-20,$4.13
ACOR,2021-05-19,$4.09
ACOR,2021-05-18,$4.33
ACOR,2021-05-17,$4.43
ACOR,2021-05-14,$4.49
ACOR,2021-05-13,$4.27
ACOR,2021-05-12,$4.24
ACOR,2021-05-11,$4.17
ACOR,2021-05-10,$4.17
ACOR,2021-05-07,$4.60
