ticker,date,close
BPMX,2022-02-10,$0.37
BPMX,2022-02-09,$0.36
BPMX,2022-02-08,$0.34
BPMX,2022-02-07,$0.36
BPMX,2022-02-04,$0.35
BPMX,2022-02-03,$0.34
BPMX,2022-02-02,$0.34
BPMX,2022-02-01,$0.34
BPMX,2022-01-31,$0.32
BPMX,2022-01-28,$0.30
BPMX,2022-01-27,$0.28
BPMX,2022-01-26,$0.30
BPMX,2022-01-25,$0.30
BPMX,2022-01-24,$0.30
BPMX,2022-01-21,$0.30
BPMX,2022-01-20,$0.32
BPMX,2022-01-19,$0.32
BPMX,2022-01-18,$0.32
BPMX,2022-01-14,$0.33
BPMX,2022-01-13,$0.37
BPMX,2022-01-12,$0.37
BPMX,2022-01-11,$0.37
BPMX,2022-01-10,$0.37
BPMX,2022-01-07,$0.38
BPMX,2022-01-06,$0.38
BPMX,2022-01-05,$0.37
BPMX,2022-01-04,$0.39
BPMX,2022-01-03,$0.39
BPMX,2021-12-31,$0.38
BPMX,2021-12-30,$0.41
BPMX,2021-12-29,$0.39
BPMX,2021-12-28,$0.40
BPMX,2021-12-27,$0.43
BPMX,2021-12-23,$0.43
BPMX,2021-12-22,$0.44
BPMX,2021-12-21,$0.44
BPMX,2021-12-20,$0.40
BPMX,2021-12-17,$0.40
BPMX,2021-12-16,$0.40
BPMX,2021-12-15,$0.41
BPMX,2021-12-14,$0.40
BPMX,2021-12-13,$0.40
BPMX,2021-12-10,$0.42
BPMX,2021-12-09,$0.42
BPMX,2021-12-08,$0.43
BPMX,2021-12-07,$0.41
BPMX,2021-12-06,$0.38
BPMX,2021-12-03,$0.38
BPMX,2021-12-02,$0.40
BPMX,2021-12-01,$0.42
BPMX,2022-02-10,$0.37
BPMX,2022-02-09,$0.36
BPMX,2022-02-08,$0.34
BPMX,2022-02-07,$0.36
BPMX,2022-02-04,$0.35
BPMX,2022-02-03,$0.34
BPMX,2022-02-02,$0.34
BPMX,2022-02-01,$0.34
BPMX,2022-01-31,$0.32
BPMX,2022-01-28,$0.30
BPMX,2022-01-27,$0.28
BPMX,2022-01-26,$0.30
BPMX,2022-01-25,$0.30
BPMX,2022-01-24,$0.30
BPMX,2022-01-21,$0.30
BPMX,2022-01-20,$0.32
BPMX,2022-01-19,$0.32
BPMX,2022-01-18,$0.32
BPMX,2022-01-14,$0.33
BPMX,2022-01-13,$0.37
BPMX,2022-01-12,$0.37
BPMX,2022-01-11,$0.37
BPMX,2022-01-10,$0.37
BPMX,2022-01-07,$0.38
BPMX,2022-01-06,$0.38
BPMX,2022-01-05,$0.37
BPMX,2022-01-04,$0.39
BPMX,2022-01-03,$0.39
BPMX,2021-12-31,$0.38
BPMX,2021-12-30,$0.41
BPMX,2021-12-29,$0.39
BPMX,2021-12-28,$0.40
BPMX,2021-12-27,$0.43
BPMX,2021-12-23,$0.43
BPMX,2021-12-22,$0.44
BPMX,2021-12-21,$0.44
BPMX,2021-12-20,$0.40
BPMX,2021-12-17,$0.40
BPMX,2021-12-16,$0.40
BPMX,2021-12-15,$0.41
BPMX,2021-12-14,$0.40
BPMX,2021-12-13,$0.40
BPMX,2021-12-10,$0.42
BPMX,2021-12-09,$0.42
BPMX,2021-12-08,$0.43
BPMX,2021-12-07,$0.41
BPMX,2021-12-06,$0.38
BPMX,2021-12-03,$0.38
BPMX,2021-12-02,$0.40
