ticker,date,close
SNNA,2020-01-21,$0.14
SNNA,2020-01-17,$0.14
SNNA,2020-01-16,$0.14
SNNA,2020-01-15,$0.14
SNNA,2020-01-14,$0.14
SNNA,2020-01-13,$0.14
SNNA,2020-01-10,$0.14
SNNA,2020-01-09,$0.14
SNNA,2020-01-08,$0.14
SNNA,2020-01-07,$0.14
SNNA,2020-01-06,$0.14
SNNA,2020-01-03,$0.14
SNNA,2020-01-02,$0.14
SNNA,2019-12-31,$0.14
SNNA,2019-12-30,$0.14
SNNA,2019-12-27,$0.14
SNNA,2019-12-26,$0.14
SNNA,2019-12-24,$0.14
SNNA,2019-12-23,$0.14
SNNA,2019-12-20,$0.14
SNNA,2019-12-19,$0.14
SNNA,2019-12-18,$0.14
SNNA,2019-12-17,$0.14
SNNA,2019-12-16,$0.14
SNNA,2019-12-13,$0.10
SNNA,2019-12-12,$0.0820
SNNA,2019-12-11,$0.13
SNNA,2019-12-10,$0.19
SNNA,2019-12-09,$0.21
SNNA,2019-12-06,$0.22
SNNA,2019-12-05,$0.23
SNNA,2019-12-04,$0.21
SNNA,2019-12-03,$0.26
SNNA,2019-12-02,$0.17
SNNA,2019-11-29,$0.17
SNNA,2019-11-27,$0.17
SNNA,2019-11-26,$0.17
SNNA,2019-11-25,$0.17
SNNA,2019-11-22,$0.18
SNNA,2019-11-21,$0.18
SNNA,2019-11-20,$0.18
SNNA,2019-11-19,$0.19
SNNA,2019-11-18,$0.18
SNNA,2019-11-15,$0.21
SNNA,2019-11-14,$0.27
SNNA,2019-11-13,$0.16
SNNA,2019-11-12,$0.17
SNNA,2019-11-11,$0.16
SNNA,2019-11-08,$0.16
SNNA,2019-11-07,$0.17
SNNA,2020-01-21,$0.14
SNNA,2020-01-17,$0.14
SNNA,2020-01-16,$0.14
SNNA,2020-01-15,$0.14
SNNA,2020-01-14,$0.14
SNNA,2020-01-13,$0.14
SNNA,2020-01-10,$0.14
SNNA,2020-01-09,$0.14
SNNA,2020-01-08,$0.14
SNNA,2020-01-07,$0.14
SNNA,2020-01-06,$0.14
SNNA,2020-01-03,$0.14
SNNA,2020-01-02,$0.14
SNNA,2019-12-31,$0.14
SNNA,2019-12-30,$0.14
SNNA,2019-12-27,$0.14
SNNA,2019-12-26,$0.14
SNNA,2019-12-24,$0.14
SNNA,2019-12-23,$0.14
SNNA,2019-12-20,$0.14
SNNA,2019-12-19,$0.14
SNNA,2019-12-18,$0.14
SNNA,2019-12-17,$0.14
SNNA,2019-12-16,$0.14
SNNA,2019-12-13,$0.10
SNNA,2019-12-12,$0.0820
SNNA,2019-12-11,$0.13
SNNA,2019-12-10,$0.19
SNNA,2019-12-09,$0.21
SNNA,2019-12-06,$0.22
SNNA,2019-12-05,$0.23
SNNA,2019-12-04,$0.21
SNNA,2019-12-03,$0.26
SNNA,2019-12-02,$0.17
SNNA,2019-11-29,$0.17
SNNA,2019-11-27,$0.17
SNNA,2019-11-26,$0.17
SNNA,2019-11-25,$0.17
SNNA,2019-11-22,$0.18
SNNA,2019-11-21,$0.18
SNNA,2019-11-20,$0.18
SNNA,2019-11-19,$0.19
SNNA,2019-11-18,$0.18
SNNA,2019-11-15,$0.21
SNNA,2019-11-14,$0.27
SNNA,2019-11-13,$0.16
SNNA,2019-11-12,$0.17
SNNA,2019-11-11,$0.16
SNNA,2019-11-08,$0.16
SNNA,2019-11-07,$0.17
SNNA,2019-11-06,$0.17
SNNA,2019-11-05,$0.17
SNNA,2019-11-04,$0.18
SNNA,2019-11-01,$0.18
SNNA,2019-10-31,$0.18
SNNA,2019-10-30,$0.18
SNNA,2019-10-29,$0.19
SNNA,2019-10-28,$0.20
SNNA,2019-10-25,$0.18
SNNA,2019-10-24,$0.19
SNNA,2019-10-23,$0.19
SNNA,2019-10-22,$0.20
SNNA,2019-10-21,$0.22
SNNA,2019-10-18,$0.20
SNNA,2019-10-17,$0.16
SNNA,2019-10-16,$0.17
SNNA,2019-10-15,$0.19
SNNA,2019-10-14,$0.22
SNNA,2019-10-11,$0.25
SNNA,2019-10-10,$0.26
SNNA,2019-10-09,$0.27
SNNA,2019-10-08,$0.30
SNNA,2019-10-07,$0.30
SNNA,2019-10-04,$0.25
SNNA,2019-10-03,$0.22
SNNA,2019-10-02,$0.25
SNNA,2019-10-01,$0.30
SNNA,2019-09-30,$0.20
SNNA,2019-09-27,$0.12
SNNA,2019-09-26,$0.12
SNNA,2019-09-25,$0.12
SNNA,2019-09-24,$0.11
SNNA,2019-09-23,$0.15
SNNA,2019-09-20,$0.16
SNNA,2019-09-19,$0.17
SNNA,2019-09-18,$0.18
SNNA,2019-09-17,$0.18
SNNA,2019-09-16,$0.67
SNNA,2019-09-13,$0.71
SNNA,2019-09-12,$0.68
SNNA,2019-09-11,$0.67
SNNA,2019-09-10,$0.68
SNNA,2019-09-09,$0.69
SNNA,2019-09-06,$0.70
SNNA,2019-09-05,$0.73
SNNA,2019-09-04,$0.73
SNNA,2019-09-03,$0.76
SNNA,2019-08-30,$0.75
SNNA,2019-08-29,$0.76
SNNA,2019-08-28,$0.75
SNNA,2019-08-27,$0.76
SNNA,2019-08-26,$0.76
SNNA,2019-08-23,$0.76
SNNA,2019-08-22,$0.79
SNNA,2019-08-21,$0.79
SNNA,2019-08-20,$0.66
SNNA,2019-08-19,$0.69
SNNA,2019-08-16,$0.81
SNNA,2019-08-15,$0.86
SNNA,2019-08-14,$0.88
SNNA,2019-08-13,$1.00
SNNA,2019-08-12,$1.00
SNNA,2019-08-09,$0.83
SNNA,2019-08-08,$0.58
SNNA,2019-08-07,$0.66
SNNA,2019-08-06,$0.71
SNNA,2019-08-05,$0.79
SNNA,2019-08-02,$0.83
SNNA,2019-08-01,$0.88
SNNA,2019-07-31,$0.79
SNNA,2019-07-30,$0.81
SNNA,2019-07-29,$0.76
SNNA,2019-07-26,$0.82
SNNA,2019-07-25,$0.80
SNNA,2019-07-24,$0.79
SNNA,2019-07-23,$0.76
SNNA,2019-07-22,$0.78
SNNA,2019-07-19,$0.80
SNNA,2019-07-18,$0.77
SNNA,2019-07-17,$0.77
SNNA,2019-07-16,$0.79
SNNA,2019-07-15,$0.80
SNNA,2019-07-12,$0.79
SNNA,2019-07-11,$0.79
SNNA,2019-07-10,$0.78
SNNA,2019-07-09,$0.79
SNNA,2019-07-08,$0.80
SNNA,2019-07-05,$0.82
SNNA,2019-07-03,$0.92
SNNA,2019-07-02,$0.72
SNNA,2019-07-01,$0.89
SNNA,2019-06-28,$0.87
SNNA,2019-06-27,$0.93
SNNA,2019-06-26,$1.03
SNNA,2019-06-25,$1.06
SNNA,2019-06-24,$1.06
SNNA,2019-06-21,$1.03
SNNA,2019-06-20,$1.11
SNNA,2019-06-19,$1.08
SNNA,2019-06-18,$1.09
SNNA,2019-06-17,$1.01
SNNA,2019-06-14,$1.07
SNNA,2019-06-13,$1.04
SNNA,2019-06-12,$1.06
SNNA,2019-06-11,$1.05
SNNA,2019-06-10,$1.00
SNNA,2019-06-07,$1.22
SNNA,2019-06-06,$1.19
SNNA,2019-06-05,$1.27
SNNA,2019-06-04,$1.25
SNNA,2019-06-03,$1.29
SNNA,2019-05-31,$1.17
SNNA,2019-05-30,$1.22
SNNA,2019-05-29,$1.32
SNNA,2019-05-28,$1.33
SNNA,2019-05-24,$1.32
SNNA,2019-05-23,$1.30
SNNA,2019-05-22,$1.33
SNNA,2019-05-21,$1.31
SNNA,2019-05-20,$1.28
SNNA,2019-05-17,$1.33
SNNA,2019-05-16,$1.35
SNNA,2019-05-15,$1.32
SNNA,2019-05-14,$1.32
SNNA,2019-05-13,$1.43
SNNA,2019-05-10,$1.56
SNNA,2019-05-09,$1.63
SNNA,2019-05-08,$1.85
SNNA,2019-05-07,$1.84
SNNA,2019-05-06,$1.94
SNNA,2019-05-03,$1.97
SNNA,2019-05-02,$1.75
SNNA,2019-05-01,$1.83
SNNA,2019-04-30,$1.86
SNNA,2019-04-29,$1.92
SNNA,2019-04-26,$1.97
SNNA,2019-04-25,$1.91
SNNA,2019-04-24,$1.96
SNNA,2019-04-23,$2.00
SNNA,2019-04-22,$2.10
SNNA,2019-04-18,$2.00
SNNA,2019-04-17,$1.97
SNNA,2019-04-16,$2.07
SNNA,2019-04-15,$2.04
SNNA,2019-04-12,$2.16
SNNA,2019-04-11,$2.21
SNNA,2019-04-10,$2.24
SNNA,2019-04-09,$2.30
SNNA,2019-04-08,$2.35
SNNA,2019-04-05,$2.22
SNNA,2019-04-04,$2.17
SNNA,2019-04-03,$2.19
SNNA,2019-04-02,$2.20
SNNA,2019-04-01,$2.37
SNNA,2019-03-29,$2.32
SNNA,2019-03-28,$2.33
SNNA,2019-03-27,$2.40
SNNA,2019-03-26,$2.43
SNNA,2019-03-25,$2.54
SNNA,2019-03-22,$2.53
SNNA,2019-03-21,$2.83
SNNA,2019-03-20,$2.78
SNNA,2019-03-19,$2.77
SNNA,2019-03-18,$2.72
SNNA,2019-03-15,$2.56
SNNA,2019-03-14,$2.54
SNNA,2019-03-13,$2.50
SNNA,2019-03-12,$2.56
SNNA,2019-03-11,$2.52
SNNA,2019-03-08,$2.50
SNNA,2019-03-07,$2.51
SNNA,2019-03-06,$2.59
SNNA,2019-03-05,$2.68
SNNA,2019-03-04,$2.87
SNNA,2019-03-01,$2.50
SNNA,2019-02-28,$2.55
SNNA,2019-02-27,$2.49
SNNA,2019-02-26,$2.53
SNNA,2019-02-25,$2.53
SNNA,2019-02-22,$2.45
SNNA,2019-02-21,$2.40
SNNA,2019-02-20,$2.45
SNNA,2019-02-19,$2.99
SNNA,2019-02-15,$2.94
SNNA,2019-02-14,$2.86
SNNA,2019-02-13,$2.85
SNNA,2019-02-12,$3.11
SNNA,2019-02-11,$2.97
SNNA,2019-02-08,$2.84
